year,round,pick,player,nfl url,pos,draft age,team,entry year,last year,1st team pro select,pro select,weighted career av,years as primary starter,games,games started,rushing attempts,rushing yards,rushing td,receiving attemps,receiving yards,receiving td,college,cfb url,cfb school,cfb conference,cfb class,cfb pos,cfb games,cfb receptions,cfb yards,cfb average,cfb td,cfb attemps rushing,cfb yards rushing,cfb avg rushing,cfb td rushing,cfb scrimmages,cfb yards total,cfb avg total,cfb td total,nfl age,nfl team,nfl pos,nfl no,nfl game,nfl game started,nfl target,nfl receptions,nfl yards,nfl y/r,nfl td,nfl first downs,nfl longest rec,nfl rec per game,nfl yards per game,nfl catch ratio,nfl yards per target,nfl rushes,nfl rush yards,nfl rush td,nfl first downs rush,nfl longest rush,nfl rush yards per attempt,nfl rush yards per game,nfl rush attempt per games,nfl total touches,nfl yards per touch,nfl yards from scrimmage,nfl total td,nfl fumbles,nfl av,nfl table type,cfb method,nfl method
2010,5,159,Riley Cooper,https://www.pro-football-reference.com/players/C/CoopRi00.htm,WR,22,PHI,2010,2015,0,0,3,18,88,54,0,18,0,169,2418,18,Florida,https://www.sports-reference.com/cfb/players/riley-cooper-1.html,Florida,SEC,SR,WR,51.0,81,1496,18.5,18,1,14,14.0,0,82,1510,18.4,18,28,PHI,WR,14,88,54,320,169,2418,14.3,18,105,63,1.9,27.5,52.8%,7.6,0,18,0,0,18,,0.2,0.0,169,14.4,2436,18,1,19,Receiving & Rushing Table,success,success from main
2010,5,165,Kerry Meier,https://www.pro-football-reference.com/players/M/MeieKe00.htm,WR,23,ATL,2011,2012,0,0,0,0,12,0,,,,,,,Kansas,https://www.sports-reference.com/cfb/players/kerry-meier-1.html,Kansas,Big 12,SR,WR,46.0,226,2309,10.2,18,118,415,3.5,6,344,2724,7.9,24,26,ATL,,80,12,,0,,,,,,,,,,,,,,,,,,,,,,,,,Games Table,success,success from main
2010,6,177,Carlton Mitchell,https://www.pro-football-reference.com/players/M/MitcCa00.htm,WR,22,CLE,2010,2011,0,0,0,0,16,0,1,9,0,3,31,0,South Florida,https://www.sports-reference.com/cfb/players/carlton-mitchell-1.html,South Florida,Big East,JR,WR,37.0,105,1648,15.7,9,5,24,4.8,0,110,1672,15.2,9,23,CLE,,18,16,,5,3,31,10.3,0,2,19,0.2,1.9,60.0%,6.2,1,9,0,0,9,9.0,0.6,0.1,4,10.0,40,0,0,0,Receiving & Rushing Table,success,success from main
2010,6,191,Dezmon Briscoe,https://www.pro-football-reference.com/players/B/BrisDe00.htm,WR,21,CIN,2010,2012,0,0,0,4,25,2,1,1,0,43,502,7,Kansas,https://www.sports-reference.com/cfb/players/dezmon-briscoe-1.html,Kansas,Big 12,JR,WR,37.0,219,3240,14.8,31,4,37,9.3,1,223,3277,14.7,32,23,WAS,,19,25,2,63,43,502,11.7,7,25,54,1.7,20.1,68.3%,8.0,1,1,0,0,1,1.0,0.0,0.0,44,11.4,503,7,0,4,Receiving & Rushing Table,success,success from main
2010,6,195,Antonio Brown,https://www.pro-football-reference.com/players/B/BrowAn04.htm,WR,22,PIT,2010,2019,4,7,7,87,131,103,32,124,0,841,11263,75,Central Michigan,https://www.sports-reference.com/cfb/players/antonio-brown-1.html,Central Michigan,MAC,JR,WR,41.0,305,3199,10.5,22,72,531,7.4,4,377,3730,9.9,26,31,NWE,,17,131,103,1283,841,11263,13.4,75,551,79,6.4,86.0,65.5%,8.8,32,124,0,9,16,3.9,0.9,0.2,873,13.0,11387,75,15,102,Receiving & Rushing Table,success,success from main
2010,6,197,Trindon Holliday,https://www.pro-football-reference.com/players/H/HollTr00.htm,WR,24,HOU,2011,2014,0,0,0,4,33,0,1,7,0,2,17,0,LSU,https://www.sports-reference.com/cfb/players/trindon-holliday-1.html,LSU,SEC,SR,RB,51.0,115,776,6.7,4,7,72,10.3,0,122,848,7.0,4,,TAM,,11,33,,83,769,2,81,9.3,54,1455,2,105,26.9,2248,4,,,,,,,,,,,,,,Kick & Punt Returns Table,success,success from main
2010,6,198,David Gettis,https://www.pro-football-reference.com/players/G/GettDa00.htm,WR,23,CAR,2010,2012,0,0,1,3,17,13,3,2,0,37,508,3,Baylor,https://www.sports-reference.com/cfb/players/david-gettis-1.html,Baylor,Big 12,SR,WR,47.0,116,1555,13.4,4,,,,,116,1555,13.4,4,25,CAR,,12,17,13,67,37,508,13.7,3,24,88,2.2,29.9,55.2%,7.6,3,2,0,1,19,0.7,0.1,0.2,40,12.8,510,3,1,3,Receiving & Rushing Table,success,success from main
2010,6,199,Joe Webb,https://www.pro-football-reference.com/players/W/WebbJo00.htm,WR,23,MIN,2010,2018,0,0,0,4,102,4,50,326,4,10,74,0,Ala-Birmingham,https://www.sports-reference.com/cfb/players/joe-webb-2.html,UAB,CUSA,SR,QB,37.0,468,792,59.1,5771,7.3,6.8,37,25,129.4,,,,32,HOU,,5,102,4,1-1-0,90,159,56.6,888,3,1.9,6,3.8,44,46,5.6,4.3,9.9,8.7,63.1,,11,69,4.82,3.58,6.5,0,2,4,Passing Table,success,success from main
2010,6,206,Kyle Williams,https://www.pro-football-reference.com/players/W/WillKy01.htm,WR,22,SFO,2010,2014,0,0,0,6,39,9,8,76,0,47,574,4,Arizona St.,https://www.sports-reference.com/cfb/players/kyle-williams-1.html,Arizona State,Pac-10,SR,WR,41.0,109,1626,14.9,18,17,130,7.6,0,126,1756,13.9,18,26,DEN,,,39,9,81,47,574,12.2,4,24,57,1.2,14.7,58.0%,7.1,8,76,0,1,25,9.5,1.9,0.2,55,11.8,650,4,5,6,Receiving & Rushing Table,success,success from main
2010,7,219,Terrence Austin,https://www.pro-football-reference.com/players/A/AustTe00.htm,WR,22,WAS,2010,2011,0,0,0,1,18,0,,,,15,184,0,UCLA,https://www.sports-reference.com/cfb/players/terrence-austin-1.html,UCLA,Pac-10,SR,WR,47.0,109,1192,10.9,5,23,146,6.3,0,132,1338,10.1,5,23,WAS,,18,18,,31,15,184,12.3,0,9,32,0.8,10.2,48.4%,5.9,,,,,,,,,15,12.3,184,0,1,1,Receiving & Rushing Table,success,success from main
2010,7,222,Marc Mariani,https://www.pro-football-reference.com/players/M/MariMa00.htm,WR,23,TEN,2010,2016,0,1,0,5,70,5,2,19,0,27,324,0,Montana,https://www.sports-reference.com/cfb/players/marc-mariani-1.html,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,29,TEN,,87,70,5,138,1275,2,87,9.2,154,3766,1,98,24.5,5384,5,,,,,,,,,,,,,,Kick & Punt Returns Table,fail (eg link broken),success from main
2010,7,227,Dorin Dickerson,https://www.pro-football-reference.com/players/D/DickDo00.htm,WR,22,HOU,2010,2013,0,0,0,1,24,0,1,-8,0,11,151,0,Pittsburgh,https://www.sports-reference.com/cfb/players/dorin-dickerson-1.html,Pitt,Big East,SR,TE,45.0,63,708,11.2,12,5,50,10.0,1,68,758,11.1,13,25,DET,,82,24,,20,11,151,13.7,0,6,26,0.5,6.3,55.0%,7.6,1,-8,0,0,0,-8.0,-0.3,0.0,12,11.9,143,0,1,1,Receiving & Rushing Table,success,success from main
2010,7,255,Tim Toone,https://www.pro-football-reference.com/players/T/ToonTi00.htm,WR,25,DET,2012,2012,0,0,0,0,,,,,,,,,Weber St.,https://www.sports-reference.com/cfb/players/tim-toone-1.html,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,27,27,ATL,,17,,,0,,,,,,,,,,,,,,,,,,,,,,,,Games Table,fail (eg link broken),success from main
2009,1,7,Darrius Heyward-Bey,https://www.pro-football-reference.com/players/H/HeywDa00.htm,WR,22,OAK,2009,2018,0,0,5,22,144,71,15,194,2,202,2897,16,Maryland,https://www.sports-reference.com/cfb/players/darrius-heyward-bey-1.html,Maryland,ACC,JR,WR,38.0,138,2089,15.1,13,25,314,12.6,2,163,2403,14.7,15,31,PIT,wr,88,144,71,432,202,2897,14.3,16,129,69,1.4,20.1,46.8%,6.7,15,194,2,7,60,12.9,1.3,0.1,217,14.2,3091,18,3,25,Receiving & Rushing Table,success,success from main
2009,1,10,Michael Crabtree,https://www.pro-football-reference.com/players/C/CrabMi00.htm,WR,21,SFO,2009,2019,0,0,9,53,143,139,3,18,0,637,7499,54,Texas Tech,https://www.sports-reference.com/cfb/players/michael-crabtree-1.html,Texas Tech,Big 12,SO,WR,26.0,231,3127,13.5,41,2,1,0.5,0,233,3128,13.4,41,32,ARI,wr,15,143,139,1067,637,7499,11.8,54,388,60,4.5,52.4,59.7%,7.0,3,18,0,0,8,6.0,0.1,0.0,640,11.7,7517,54,6,65,Receiving & Rushing Table,success,success from main
2009,1,19,Jeremy Maclin,https://www.pro-football-reference.com/players/M/MaclJe00.htm,WR,21,PHI,2009,2017,0,0,8,51,114,112,10,43,0,514,6835,49,Missouri,https://www.sports-reference.com/cfb/players/jeremy-maclin-1.html,Missouri,Big 12,SO,WR,28.0,182,2315,12.7,22,91,668,7.3,6,273,2983,10.9,28,29,BAL,WR,18,114,112,839,514,6835,13.3,49,309,83,4.5,60.0,61.3%,8.1,10,43,0,4,18,4.3,0.4,0.1,524,13.1,6878,49,5,59,Receiving & Rushing Table,success,success from main
2009,1,22,Percy Harvin,https://www.pro-football-reference.com/players/H/HarvPe00.htm,WR,21,MIN,2009,2016,0,1,5,43,75,61,146,927,5,353,4026,22,Florida,https://www.sports-reference.com/cfb/players/percy-harvin-1.html,Florida,SEC,JR,RB,36.0,194,1852,9.5,19,133,1929,14.5,13,327,3781,11.6,32,28,BUF,wr,11,75,61,519,353,4026,11.4,22,178,53,4.7,53.7,68.0%,7.8,146,927,5,40,51,6.3,12.4,1.9,499,9.9,4953,27,10,48,Receiving & Rushing Table,success,success from main
2009,1,29,Hakeem Nicks,https://www.pro-football-reference.com/players/N/NickHa01.htm,WR,21,NYG,2009,2015,0,0,4,40,92,67,2,8,0,356,5081,31,North Carolina,https://www.sports-reference.com/cfb/players/hakeem-nicks-1.html,North Carolina,ACC,JR,WR,36.0,181,2840,15.7,21,7,43,6.1,1,188,2883,15.3,22,27,NYG,wr,88,92,67,618,356,5081,14.3,31,224,68,3.9,55.2,57.6%,8.2,2,8,0,0,9,4.0,0.1,0.0,358,14.2,5089,31,3,44,Receiving & Rushing Table,success,success from main
2009,1,30,Kenny Britt,https://www.pro-football-reference.com/players/B/BritKe00.htm,WR,20,TEN,2009,2017,0,0,4,35,116,76,2,14,0,329,5137,32,Rutgers,https://www.sports-reference.com/cfb/players/kenny-britt-1.html,Rutgers,Big East,JR,WR,34.0,178,3043,17.1,17,7,75,10.7,1,185,3118,16.9,18,,NWE,,85,116,76,609,329,5137,15.6,32,220,80,2.8,44.3,54.0%,8.4,2,14,0,1,12,7.0,0.1,0.0,331,15.6,5151,32,7,40,Receiving & Rushing Table,success,success from main
2009,2,36,Brian Robiskie,https://www.pro-football-reference.com/players/R/RobiBr00.htm,WR,21,CLE,2009,2013,0,0,1,3,38,14,,,,43,485,4,Ohio St.,https://www.sports-reference.com/cfb/players/brian-robiskie-1.html,Ohio State,Big Ten,SR,WR,51.0,127,1866,14.7,24,,,,,127,1866,14.7,24,26,ATL,,87,38,14,85,43,485,11.3,4,23,46,1.1,12.8,50.6%,5.7,,,,,,,,,43,11.3,485,4,0,3,Receiving & Rushing Table,success,success from main
2009,2,50,Mohamed Massaquoi,https://www.pro-football-reference.com/players/M/MassMo00.htm,WR,22,CLE,2009,2012,0,0,3,12,54,43,2,-6,0,118,1745,7,Georgia,https://www.sports-reference.com/cfb/players/mohamed-massaquoi-1.html,Georgia,SEC,SR,WR,51.0,158,2282,14.4,16,2,35,17.5,0,160,2317,14.5,16,26,CLE,wr,11,54,43,275,118,1745,14.8,7,77,59,2.2,32.3,42.9%,6.3,2,-6,0,0,0,-3.0,-0.1,0.0,120,14.5,1739,7,2,13,Receiving & Rushing Table,success,success from main
2009,3,82,Derrick Williams,https://www.pro-football-reference.com/players/W/WillDe05.htm,WR,23,DET,2009,2010,0,0,0,0,18,1,1,4,0,9,82,0,Penn St.,https://www.sports-reference.com/cfb/players/derrick-williams-2.html,Penn State,Big Ten,SR,WR,46.0,161,1743,10.8,9,117,594,5.1,8,278,2337,8.4,17,24,DET,wr,12,18,1,,,,,,42,931,0,34,22.2,1017,0,,,,,,,,,,,,,,Kick & Punt Returns Table,success,success from main
2009,3,83,Brandon Tate,https://www.pro-football-reference.com/players/T/TateBr00.htm,WR,21,NWE,2009,2018,0,0,1,16,127,20,13,142,0,71,1099,7,North Carolina,https://www.sports-reference.com/cfb/players/brandon-tate-1.html,North Carolina,ACC,SR,WR,41.0,109,2688,24.7,3,79,835,10.6,3,,,,,31,NOR,,15,127,20,203,1924,1,56,9.5,247,5890,2,103,23.8,9055,17,,,,,,,,,,,,,,Kick & Punt Returns Table,success,success from main
2009,3,84,Mike Wallace,https://www.pro-football-reference.com/players/W/WallMi00.htm,WR,23,PIT,2009,2018,0,1,8,57,144,124,34,241,0,538,8072,57,Mississippi,https://www.sports-reference.com/cfb/players/mike-wallace-1.html,Ole Miss,SEC,SR,WR,37.0,101,1910,18.9,15,11,94,8.5,0,112,2004,17.9,15,32,PHI,wr,14,144,124,942,538,8072,15.0,57,358,95,3.7,56.1,57.1%,8.6,34,241,0,15,21,7.1,1.7,0.2,572,14.5,8313,57,8,69,Receiving & Rushing Table,success,success from main
2009,3,85,Ramses Barden,https://www.pro-football-reference.com/players/B/BardRa00.htm,WR,23,NYG,2009,2012,0,0,0,4,29,1,,,,29,394,0,Cal Poly-San Luis Obispo,https://www.sports-reference.com/cfb/players/ramses-barden-1.html,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,26,NYG,wr,13,29,1,48,29,394,13.6,0,18,31,1.0,13.6,60.4%,8.2,,,,,,,,,29,13.6,394,0,0,4,Receiving & Rushing Table,fail (eg link broken),success from main
2009,3,87,Patrick Turner,https://www.pro-football-reference.com/players/T/TurnPa00.htm,WR,22,MIA,2009,2012,0,0,0,1,24,1,,,,10,122,1,USC,https://www.sports-reference.com/cfb/players/patrick-turner-1.html,USC,Pac-10,SR,WR,48.0,138,1752,12.7,17,,,,,138,1752,12.7,17,25,NYJ,,88,24,1,22,10,122,12.2,1,6,25,0.4,5.1,45.5%,5.5,,,,,,,,,10,12.2,122,1,0,1,Receiving & Rushing Table,success,success from main
2009,3,91,Deon Butler,https://www.pro-football-reference.com/players/B/ButlDe00.htm,WR,23,SEA,2009,2012,0,0,1,4,35,8,2,6,0,57,611,4,Penn St.,https://www.sports-reference.com/cfb/players/deon-butler-1.html,Penn State,Big Ten,SR,WR,50.0,179,2771,15.5,22,4,-3,-0.8,0,183,2768,15.1,22,26,SEA,,10,35,8,119,57,611,10.7,4,32,63,1.6,17.5,47.9%,5.1,2,6,0,0,4,3.0,0.2,0.1,59,10.5,617,4,0,4,Receiving & Rushing Table,success,success from main
2009,3,99,Juaquin Iglesias,https://www.pro-football-reference.com/players/I/IgleJu00.htm,WR,22,CHI,2009,2009,0,0,0,0,1,0,,,,,,,Oklahoma,https://www.sports-reference.com/cfb/players/juaquin-iglesias-1.html,Oklahoma,Big 12,SR,WR,54.0,202,2861,14.2,19,12,109,9.1,1,214,2970,13.9,20,22,CHI,,17,1,,,,,,,,,,,,0.0,1,1,0,0,0,,0,,,,,,,,Defense & Fumbles Table,success,success from main
2009,4,107,Mike Thomas,https://www.pro-football-reference.com/players/T/ThomMi01.htm,WR,22,JAX,2009,2012,0,0,2,21,61,32,34,268,0,176,1796,7,Arizona,https://www.sports-reference.com/cfb/players/mike-thomas-9.html,Arizona,Pac-10,SR,WR,48.0,259,3231,12.5,22,45,395,8.8,3,304,3626,11.9,25,,JAX,wr,80,61,32,295,176,1796,10.2,7,86,50,2.9,29.4,59.7%,6.1,34,268,0,11,33,7.9,4.4,0.6,210,9.8,2064,7,6,22,Receiving & Rushing Table,success,success from main
2009,4,108,Brian Hartline,https://www.pro-football-reference.com/players/H/HartBr00.htm,WR,22,MIA,2009,2015,0,0,5,32,104,73,7,65,1,344,4766,14,Ohio St.,https://www.sports-reference.com/cfb/players/brian-hartline-1.html,Ohio State,Big Ten,JR,WR,38.0,90,1429,15.9,12,10,68,6.8,0,100,1497,15.0,12,29,CLE,wr,83,104,73,599,344,4766,13.9,14,242,80,3.3,45.8,57.4%,8.0,7,65,1,4,30,9.3,0.6,0.1,351,13.8,4831,15,3,36,Receiving & Rushing Table,success,success from main
2009,4,124,Louis Murphy,https://www.pro-football-reference.com/players/M/MurpLo00.htm,WR,22,OAK,2009,2017,0,0,2,18,95,35,14,146,1,170,2443,11,Florida,https://www.sports-reference.com/cfb/players/louis-murphy-1.html,Florida,SEC,SR,WR,48.0,77,1245,16.2,13,3,19,6.3,0,80,1264,15.8,13,30,SFO,wr,18,95,35,372,170,2443,14.4,11,109,75,1.8,25.7,45.7%,6.6,14,146,1,7,43,10.4,1.5,0.1,184,14.1,2589,12,5,20,Receiving & Rushing Table,success,success from main
2009,4,127,Austin Collie,https://www.pro-football-reference.com/players/C/CollAu00.htm,WR,23,IND,2009,2013,0,0,0,18,49,17,2,1,0,179,1908,16,BYU,https://www.sports-reference.com/cfb/players/austin-collie-1.html,Brigham Young,MWC,JR,WR,37.0,215,3255,15.1,30,17,106,6.2,0,232,3361,14.5,30,28,NWE,wr,10,49,17,268,179,1908,10.7,16,110,73,3.7,38.9,66.8%,7.1,2,1,0,0,2,0.5,0.0,0.0,181,10.5,1909,16,1,19,Receiving & Rushing Table,success,success from main
2009,5,140,Johnny Knox,https://www.pro-football-reference.com/players/K/KnoxJo00.htm,WR,22,CHI,2009,2012,0,1,2,19,45,27,1,2,0,133,2214,12,Abilene Christian,https://www.sports-reference.com/cfb/players/johnny-knox-1.html,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,26,CHI,,13,45,27,249,133,2214,16.6,12,96,81,3.0,49.2,53.4%,8.9,1,2,0,0,2,2.0,0.0,0.0,134,16.5,2216,12,5,20,Receiving & Rushing Table,fail (eg link broken),success from main
2009,5,141,Kenny McKinley,https://www.pro-football-reference.com/players/M/McKiKe00.htm,WR,22,DEN,2009,2009,0,0,0,0,8,0,,,,,,,South Carolina,https://www.sports-reference.com/cfb/players/kenny-mckinley-1.html,South Carolina,SEC,SR,WR,47.0,207,2781,13.4,19,13,34,2.6,0,220,2815,12.8,19,22,DEN,,11,8,,3,32,0,14,10.7,7,158,0,30,22.6,190,0,,,,,,,,,,,,,,Kick & Punt Returns Table,success,success from main
2009,5,144,Jarett Dillard,https://www.pro-football-reference.com/players/D/DillJa00.htm,WR,23,JAX,2009,2011,0,0,0,3,21,5,,,,35,398,1,Rice,https://www.sports-reference.com/cfb/players/jarett-dillard-1.html,Rice,CUSA,SR,WR,49.0,292,4138,14.2,60,3,-2,-0.7,0,295,4136,14.0,60,26,JAX,wr,87,21,5,58,35,398,11.4,1,22,33,1.7,19.0,60.3%,6.9,,,,,,,,,35,11.4,398,1,1,3,Receiving & Rushing Table,success,success from main
2009,5,160,Brooks Foster,https://www.pro-football-reference.com/players/F/FostBr00.htm,WR,23,STL,,,0,0,0,,,,,,,,,,North Carolina,https://www.sports-reference.com/cfb/players/brooks-foster-1.html,North Carolina,ACC,SR,WR,36.0,97,1237,12.8,6,12,121,10.1,0,109,1358,12.5,6,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,success,fail (eg link broken)
2009,6,175,Quinten Lawrence,https://www.pro-football-reference.com/players/L/LawrQu00.htm,WR,24,KAN,2009,2009,0,0,0,0,6,1,2,42,0,1,9,0,McNeese St.,https://www.sports-reference.com/cfb/players/quinten-lawrence-1.html,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,25,KAN,wr,14,6,1,,,,,,16,317,0,29,19.8,368,0,,,,,,,,,,,,,,Kick & Punt Returns Table,fail (eg link broken),success from main
2009,6,194,Brandon Gibson,https://www.pro-football-reference.com/players/G/GibsBr00.htm,WR,22,PHI,2009,2014,0,0,3,17,76,46,5,44,0,233,2711,13,Washington St.,https://www.sports-reference.com/cfb/players/brandon-gibson-1.html,Washington State,Pac-10,SR,WR,45.0,182,2756,15.1,17,10,19,1.9,0,192,2775,14.5,17,27,MIA,wr,10,76,46,407,233,2711,11.6,13,136,46,3.1,35.7,57.2%,6.7,5,44,0,4,14,8.8,0.6,0.1,238,11.6,2755,13,4,19,Receiving & Rushing Table,success,success from main
2009,6,206,Dominique Edison,https://www.pro-football-reference.com/players/E/EdisDo00.htm,WR,23,TEN,2009,2009,0,0,0,0,5,0,,,,,,,S.F. Austin,https://www.sports-reference.com/cfb/players/dominique-edison-1.html,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,23,TEN,,,5,,0,,,,,,,,,,,,,,,,,,,,,,,,,Games Table,fail (eg link broken),success from main
2009,7,224,Demetrius Byrd,nfl link is missing,WR,,SDG,,,0,0,0,,,,,,,,,,LSU,https://www.sports-reference.com/cfb/players/demetrius-byrd-1.html,LSU,SEC,SR,WR,27.0,72,1134,15.8,11,,,,,72,1134,15.8,11,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,success,fail (eg link broken)
2009,7,229,Manuel Johnson,https://www.pro-football-reference.com/players/J/JohnMa04.htm,WR,22,DAL,2010,2010,0,0,0,0,2,0,,,,1,6,0,Oklahoma,https://www.sports-reference.com/cfb/players/manuel-johnson-1.html,Oklahoma,Big 12,SR,WR,48.0,119,1710,14.4,17,5,25,5.0,0,124,1735,14.0,17,24,DAL,,15,2,,5,1,6,6.0,0,0,6,0.5,3.0,20.0%,1.2,,,,,,,,,1,6.0,6,0,0,0,Receiving & Rushing Table,success,success from main
2009,7,232,Julian Edelman,https://www.pro-football-reference.com/players/E/EdelJu00.htm,WR,23,NWE,2009,2019,0,0,6,59,131,84,56,391,0,599,6507,36,Kent St.,https://www.sports-reference.com/cfb/players/julian-edelman-1.html,Kent State,MAC,SR,QB,31.0,385,706,54.5,4997,7.1,6.0,30,31,119.2,,,,33,NWE,WR,11,131,84,902,599,6507,10.9,36,348,77,4.6,49.7,66.4%,7.2,56,391,0,29,47,7.0,3.0,0.4,655,10.5,6898,36,25,69,Receiving & Rushing Table,success,success from main
2009,7,233,Sammie Stroughter,https://www.pro-football-reference.com/players/S/StroSa00.htm,WR,23,TAM,2009,2012,0,0,0,5,33,4,1,2,0,60,639,1,Oregon St.,https://www.sports-reference.com/cfb/players/sammie-stroughter-1.html,Oregon State,Pac-10,SR,WR,51.0,164,2653,16.2,14,11,64,5.8,0,175,2717,15.5,14,26,TAM,,18,33,4,107,60,639,10.7,1,35,35,1.8,19.4,56.1%,6.0,1,2,0,1,2,2.0,0.1,0.0,61,10.5,641,1,2,5,Receiving & Rushing Table,success,success from main
2009,7,243,Marko Mitchell,https://www.pro-football-reference.com/players/M/MitcMa00.htm,WR,24,WAS,2009,2009,0,0,0,0,10,0,,,,4,32,0,Nevada,https://www.sports-reference.com/cfb/players/marko-mitchell-1.html,Nevada,WAC,SR,WR,39.0,153,2763,18.1,22,5,92,18.4,0,158,2855,18.1,22,24,WAS,,84,10,,7,4,32,8.0,0,2,11,0.4,3.2,57.1%,4.6,,,,,,,,,4,8.0,32,0,0,0,Receiving & Rushing Table,success,success from main
2009,7,251,Derek Kinder,nfl link is missing,WR,,CHI,,,0,0,0,,,,,,,,,,Pittsburgh,https://www.sports-reference.com/cfb/players/derek-kinder-1.html,Pitt,Big East,SR,WR,44.0,131,1646,12.6,13,2,9,4.5,0,133,1655,12.4,13,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,success,fail (eg link broken)
2009,7,252,Freddie Brown,nfl link is missing,WR,,CIN,,,0,0,0,,,,,,,,,,Utah,https://www.sports-reference.com/cfb/players/freddie-brown-2.html,Utah,MWC,SR,WR,42.0,116,1358,11.7,7,1,-5,-5.0,0,117,1353,11.6,7,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,success,fail (eg link broken)
2009,7,253,Tiquan Underwood,https://www.pro-football-reference.com/players/U/UndeTi00.htm,WR,22,JAX,2009,2013,0,0,0,9,45,10,1,1,0,63,1006,6,Rutgers,https://www.sports-reference.com/cfb/players/tiquan-underwood-1.html,Rutgers,Big East,SR,WR,50.0,132,1931,14.6,16,19,63,3.3,0,151,1994,13.2,16,26,TAM,wr,11,45,10,129,63,1006,16.0,6,46,85,1.4,22.4,48.8%,7.8,1,1,0,0,1,1.0,0.0,0.0,64,15.7,1007,6,0,9,Receiving & Rushing Table,success,success from main
2008,2,33,Donnie Avery,https://www.pro-football-reference.com/players/A/AverDo00.htm,WR,24,STL,2008,2014,0,0,4,21,77,60,20,114,1,218,2861,14,Houston,https://www.sports-reference.com/cfb/players/donnie-avery-1.html,Houston,CUSA,SR,WR,50.0,210,3289,15.7,19,,,,,210,3289,15.7,19,30,KAN,wr,17,77,60,431,218,2861,13.1,14,126,69,2.8,37.2,50.6%,6.6,20,114,1,4,37,5.7,1.5,0.3,238,12.5,2975,15,5,23,Receiving & Rushing Table,success,success from main
2008,2,34,Devin Thomas,https://www.pro-football-reference.com/players/T/ThomDe02.htm,WR,21,WAS,2008,2011,0,0,1,4,55,11,6,51,1,43,482,3,Michigan St.,https://www.sports-reference.com/cfb/players/devin-thomas-1.html,Michigan State,Big Ten,JR,WR,23.0,85,1350,15.9,9,27,177,6.6,0,112,1527,13.6,9,25,NYG,,15,55,11,78,43,482,11.2,3,26,40,0.8,8.8,55.1%,6.2,6,51,1,2,29,8.5,0.9,0.1,49,10.9,533,4,0,4,Receiving & Rushing Table,success,success from main
2008,2,36,Jordy Nelson,https://www.pro-football-reference.com/players/N/NelsJo00.htm,WR,23,GNB,2008,2018,0,1,7,73,151,102,1,-2,0,613,8587,72,Kansas St.,https://www.sports-reference.com/cfb/players/jordy-nelson-1.html,Kansas State,Big 12,SR,WR,36.0,206,2822,13.7,20,4,-9,-2.3,0,210,2813,13.4,20,33,OAK,WR,82,151,102,924,613,8587,14.0,72,409,93,4.1,56.9,66.3%,9.3,1,-2,0,0,0,-2.0,0.0,0.0,614,14.0,8585,72,8,85,Receiving & Rushing Table,success,success from main
2008,2,41,James Hardy,https://www.pro-football-reference.com/players/H/HardJa00.htm,WR,22,BUF,2008,2009,0,0,0,1,16,3,,,,10,96,2,Indiana,https://www.sports-reference.com/cfb/players/james-hardy-1.html,Indiana,Big Ten,JR,WR,33.0,191,2740,14.3,36,,,,,191,2740,14.3,36,24,BUF,,84,16,3,25,10,96,9.6,2,5,17,0.6,6.0,40.0%,3.8,,,,,,,,,10,9.6,96,2,0,1,Receiving & Rushing Table,success,success from main
2008,2,42,Eddie Royal,https://www.pro-football-reference.com/players/R/RoyaEd00.htm,WR,22,DEN,2008,2016,0,0,6,35,116,71,35,275,0,408,4357,28,Virginia Tech,https://www.sports-reference.com/cfb/players/eddie-royal-1.html,Virginia Tech,ACC,SR,WR,51.0,119,1778,14.9,12,24,226,9.4,2,143,2004,14.0,14,30,CHI,wr,19,116,71,659,408,4357,10.7,28,218,93,3.5,37.6,61.9%,6.6,35,275,0,15,71,7.9,2.4,0.3,443,10.5,4632,28,12,40,Receiving & Rushing Table,success,success from main
