year,round,pick,player,cfb_url,cfb_table_name,cfb_school,cfb_conference,cfb_class,cfb_pos,cfb_games,cfb_receptions,cfb_rec_yards,cfb_rec_yards_per_reception,cfb_rec_td,cfb_rushes,cfb_rushing_yards,cfb_rushing_yards_per_rush,cfb_rushing_td,cfb_plays,cfb_yards,cfb_yards_per_play,cfb_td,combine_method,combine_draft_age,combine_ht,combine_wt,combine_forty,combine_vertical,combine_benchreps,combine_broadjump,combine_cone,nfl_url,nfl_table_name,nfl_yards_per_year
2008,2,36,Jordy Nelson,https://www.sports-reference.com/cfb/players/jordy-nelson-1.html,receiving & rushing table,Kansas State,Big 12,SR,WR,36.0,206.0,2822.0,13.7,20.0,4.0,-9.0,-2.3,0.0,210.0,2813.0,13.4,20.0,success from merge,23,75.0,217.0,4.51,31.0,,123.0,7.03,https://www.pro-football-reference.com/players/N/NelsJo00.htm,receiving & rushing table,"[366.0, 320.0, 582.0, 1263.0, 745.0, 1314.0, 1519.0, 1257.0, 482.0, 739.0]"
2008,2,41,James Hardy,https://www.sports-reference.com/cfb/players/james-hardy-1.html,receiving & rushing table,Indiana,Big Ten,JR,WR,33.0,191.0,2740.0,14.3,36.0,0.0,0.0,0.0,0.0,191.0,2740.0,14.3,36.0,success from merge,22,77.0,217.0,4.45,31.5,18.0,125.0,6.84,https://www.pro-football-reference.com/players/H/HardJa00.htm,receiving & rushing table,"[87.0, 9.0]"
2008,2,42,Eddie Royal,https://www.sports-reference.com/cfb/players/eddie-royal-1.html,receiving & rushing table,Virginia Tech,ACC,SR,WR,51.0,119.0,1778.0,14.9,12.0,24.0,226.0,9.4,2.0,143.0,2004.0,14.0,14.0,success from merge,22,70.0,184.0,4.39,36.0,24.0,124.0,7.07,https://www.pro-football-reference.com/players/R/RoyaEd00.htm,receiving & rushing table,"[980.0, 345.0, 627.0, 155.0, 234.0, 631.0, 778.0, 238.0, 369.0]"
2008,2,46,Jerome Simpson,cfb link is missing,cfb link is missing,,,,,,,,,,,,,,,,,,success from merge,22,74.0,199.0,4.42,37.5,,136.0,7.08,https://www.pro-football-reference.com/players/S/SimpJe00.htm,receiving & rushing table,"[2.0, 0.0, 277.0, 725.0, 274.0, 726.0, 54.0]"
2008,2,49,DeSean Jackson,https://www.sports-reference.com/cfb/players/desean-jackson-1.html,receiving & rushing table,California,Pac-10,JR,WR,36.0,162.0,2423.0,15.0,22.0,24.0,199.0,8.3,1.0,186.0,2622.0,14.1,23.0,success from merge,21,70.0,169.0,4.35,,,120.0,,https://www.pro-football-reference.com/players/J/JackDe00.htm,receiving & rushing table,"[912.0, 1156.0, 1056.0, 961.0, 700.0, 1332.0, 1169.0, 528.0, 1005.0, 668.0, 774.0, 159.0, 121.0]"
2008,2,51,Malcolm Kelly,https://www.sports-reference.com/cfb/players/malcolm-kelly-1.html,receiving & rushing table,Oklahoma,Big 12,JR,WR,39.0,144.0,2285.0,15.9,21.0,0.0,0.0,0.0,0.0,144.0,2285.0,15.9,21.0,success from merge,21,76.0,224.0,4.68,,,,,https://www.pro-football-reference.com/players/K/KellMa01.htm,receiving & rushing table,"[18.0, 347.0]"
2008,2,53,Limas Sweed,https://www.sports-reference.com/cfb/players/limas-sweed-1.html,receiving & rushing table,Texas,Big 12,SR,WR,44.0,124.0,1915.0,15.4,20.0,1.0,4.0,4.0,0.0,125.0,1919.0,15.4,20.0,success from merge,23,76.0,215.0,4.48,35.0,,,,https://www.pro-football-reference.com/players/S/SweeLi00.htm,receiving & rushing table,"[64.0, 5.0]"
2008,2,58,Dexter Jackson,cfb link is missing,cfb link is missing,,,,,,,,,,,,,,,,,,success from merge,22,69.0,182.0,4.33,29.5,,122.0,6.81,https://www.pro-football-reference.com/players/J/JackDe01.htm,receiving & rushing table,[0.0]
2008,3,70,Earl Bennett,https://www.sports-reference.com/cfb/players/earl-bennett-1.html,receiving & rushing table,Vanderbilt,SEC,JR,WR,35.0,236.0,2852.0,12.1,20.0,20.0,44.0,2.2,0.0,256.0,2896.0,11.3,20.0,success from merge,21,71.0,209.0,4.48,26.0,15.0,110.0,7.15,https://www.pro-football-reference.com/players/B/BennEa00.htm,receiving & rushing table,"[0.0, 717.0, 561.0, 381.0, 375.0, 243.0]"
2008,3,81,Early Doucet,https://www.sports-reference.com/cfb/players/early-doucet-1.html,receiving & rushing table,LSU,SEC,SR,WR,45.0,160.0,1943.0,12.1,20.0,12.0,61.0,5.1,2.0,172.0,2004.0,11.7,22.0,success from merge,22,72.0,209.0,4.59,,,,,https://www.pro-football-reference.com/players/D/DoucEa00.htm,receiving & rushing table,"[90.0, 214.0, 291.0, 689.0, 207.0]"
2008,3,84,Harry Douglas,https://www.sports-reference.com/cfb/players/harry-douglas-1.html,receiving & rushing table,Louisville,Big East,SR,WR,46.0,173.0,2924.0,16.9,15.0,19.0,162.0,8.5,1.0,192.0,3086.0,16.1,16.0,success from merge,23,71.0,176.0,4.51,31.0,,120.0,6.57,https://www.pro-football-reference.com/players/D/DougHa00.htm,receiving & rushing table,"[320.0, 294.0, 498.0, 395.0, 1067.0, 556.0, 411.0, 210.0, 8.0]"
2008,3,95,Mario Manningham,https://www.sports-reference.com/cfb/players/mario-manningham-1.html,receiving & rushing table,Michigan,Big Ten,JR,WR,34.0,137.0,2310.0,16.9,27.0,31.0,176.0,5.7,0.0,168.0,2486.0,14.8,27.0,success from merge,22,72.0,181.0,4.59,32.0,16.0,117.0,7.34,https://www.pro-football-reference.com/players/M/MannMa01.htm,receiving & rushing table,"[26.0, 822.0, 944.0, 523.0, 449.0, 85.0, 0.0]"
2008,3,97,Andre Caldwell,https://www.sports-reference.com/cfb/players/andre-caldwell-1.html,receiving & rushing table,Florida,SEC,SR,WR,53.0,185.0,2349.0,12.7,16.0,41.0,293.0,7.1,4.0,226.0,2642.0,11.7,20.0,success from merge,23,72.0,204.0,4.35,33.0,,124.0,6.75,https://www.pro-football-reference.com/players/C/CaldAn00.htm,receiving & rushing table,"[78.0, 432.0, 345.0, 317.0, 18.0, 200.0, 47.0, 72.0]"
2008,4,105,Will Franklin,https://www.sports-reference.com/cfb/players/william-franklin-1.html,receiving & rushing table,Missouri,Big 12,SR,WR,44.0,143.0,2125.0,14.9,13.0,9.0,11.0,1.2,0.0,152.0,2136.0,14.1,13.0,success from merge,22,72.0,214.0,4.37,34.5,,,,https://www.pro-football-reference.com/players/F/FranWi00.htm,receiving & rushing table,[83.0]
2008,4,106,Marcus Smith,https://www.sports-reference.com/cfb/players/marcus-smith-4.html,receiving & rushing table,New Mexico,MWC,SR,WR,49.0,153.0,2073.0,13.5,13.0,54.0,323.0,6.0,5.0,207.0,2396.0,11.6,18.0,success from search,23,73.0,221.0,4.51,26.5,20.0,111.0,7.1,https://www.pro-football-reference.com/players/S/SmitMa01.htm,receiving & rushing table,[0.0]
2008,4,125,Arman Shields,cfb link is missing,cfb link is missing,,,,,,,,,,,,,,,,,,success from merge,23,73.0,194.0,4.37,37.5,19.0,128.0,6.67,https://www.pro-football-reference.com/players/S/ShieAr00.htm,receiving & rushing table,[0.0]
2008,4,126,Lavelle Hawkins,https://www.sports-reference.com/cfb/players/lavelle-hawkins-1.html,receiving & rushing table,California,Pac-10,SR,WR,35.0,136.0,1748.0,12.9,12.0,13.0,127.0,9.8,0.0,149.0,1875.0,12.6,12.0,success from merge,22,71.0,187.0,4.57,,14.0,117.0,,https://www.pro-football-reference.com/players/H/HawkLa00.htm,receiving & rushing table,"[68.0, 110.0, 61.0, 470.0, 62.0, 0.0]"
2008,4,128,Keenan Burton,https://www.sports-reference.com/cfb/players/keenan-burton-1.html,receiving & rushing table,Kentucky,SEC,SR,WR,46.0,189.0,2376.0,12.6,25.0,8.0,18.0,2.3,0.0,197.0,2394.0,12.2,25.0,success from merge,23,72.0,201.0,4.44,38.5,10.0,125.0,6.77,https://www.pro-football-reference.com/players/B/BurtKe00.htm,receiving & rushing table,"[172.0, 253.0]"
2008,5,136,Kenny Moore,https://www.sports-reference.com/cfb/players/kenneth-moore-1.html,receiving & rushing table inverted,Wake Forest,ACC,SR,RB,39.0,139.0,1458.0,10.5,7.0,151.0,829.0,5.5,5.0,290.0,2287.0,7.9,12.0,success from search,23,71.0,195.0,4.47,28.0,,120.0,7.09,https://www.pro-football-reference.com/players/M/MoorKe00.htm,receiving & rushing table webdriver,"[59.0, 0.0]"
2008,5,153,Matthew Slater,https://www.sports-reference.com/cfb/players/matt-slater-1.html,receiving & rushing table webdriver inverted,UCLA,Pac-10,SR,DB,29.0,0.0,0.0,0.0,0.0,2.0,-6.0,-3.0,0.0,2.0,-6.0,-3.0,0.0,fail from merge and from search,22,,,,,,,,https://www.pro-football-reference.com/players/S/SlatMa00.htm,receiving & rushing table manually,"[0, 0, 0, 46, 0, 0]"
2008,6,171,Marcus Henry ,https://www.sports-reference.com/cfb/players/marcus-henry-1.html,receiving & rushing table,Kansas,Big 12,SR,WR,45.0,104.0,1598.0,15.4,13.0,1.0,23.0,23.0,0.0,105.0,1621.0,15.4,13.0,success from search,22,76.0,207.0,4.55,31.5,,126.0,7.08,https://www.pro-football-reference.com/players/H/HenrMa00.htm,receiving & rushing table,[0.0]
2008,6,174,Josh Morgan,https://www.sports-reference.com/cfb/players/josh-morgan-2.html,receiving & rushing table,Virginia Tech,ACC,SR,WR,51.0,122.0,1817.0,14.9,16.0,6.0,20.0,3.3,0.0,128.0,1837.0,14.4,16.0,success from merge,23,72.0,219.0,4.46,,,,,https://www.pro-football-reference.com/players/M/MorgJo00.htm,receiving & rushing table,"[319.0, 527.0, 698.0, 220.0, 510.0, 214.0, 70.0]"
2008,6,182,Kevin Robinson,https://www.sports-reference.com/cfb/players/kevin-robinson-1.html,receiving & rushing table,Utah State,WAC,SR,WR,46.0,178.0,2485.0,14.0,21.0,35.0,165.0,4.7,1.0,213.0,2650.0,12.4,22.0,success from merge,23,71.0,202.0,4.69,27.5,,115.0,7.31,https://www.pro-football-reference.com/players/R/RobiKe00.htm,receiving & rushing table,[0.0]
2008,6,191,Paul Hubbard,https://www.sports-reference.com/cfb/players/paul-hubbard-1.html,receiving & rushing table,Wisconsin,Big Ten,SR,WR,26.0,53.0,936.0,17.7,5.0,0.0,0.0,0.0,0.0,53.0,936.0,17.7,5.0,success from merge,23,75.0,221.0,4.49,29.5,15.0,126.0,,https://www.pro-football-reference.com/players/H/HubbPa00.htm,receiving & rushing table,[8.0]
2008,6,193,Jaymar Johnson,cfb link is missing,cfb link is missing,,,,,,,,,,,,,,,,,,success from merge,24,71.0,177.0,4.5,32.0,14.0,118.0,6.75,https://www.pro-football-reference.com/players/J/JohnJa01.htm,receiving & rushing table webdriver,[9.0]
2008,6,205,Pierre Garcon,cfb link is missing,cfb link is missing,,,,,,,,,,,,,,,,,,success from merge,22,72.0,210.0,4.42,36.5,20.0,125.0,6.9,https://www.pro-football-reference.com/players/G/GarcPi00.htm,receiving & rushing table,"[23.0, 765.0, 784.0, 947.0, 633.0, 1346.0, 752.0, 777.0, 1041.0, 500.0, 286.0]"
2008,7,215,Justin Harper,https://www.sports-reference.com/cfb/players/justin-harper-2.html,receiving & rushing table,Virginia Tech,ACC,SR,WR,50.0,83.0,1338.0,16.1,8.0,1.0,10.0,10.0,0.0,84.0,1348.0,16.0,8.0,success from merge,23,75.0,213.0,4.56,28.5,,120.0,7.03,https://www.pro-football-reference.com/players/H/HarpJu01.htm,receiving & rushing table,[0.0]
2008,7,217,Brett Swain,https://www.sports-reference.com/cfb/players/brett-swain-1.html,receiving & rushing table,San Diego State,MWC,SR,WR,44.0,133.0,1893.0,14.2,8.0,7.0,35.0,5.0,0.0,140.0,1928.0,13.8,8.0,fail from merge and from search,23,,,,,,,,https://www.pro-football-reference.com/players/S/SwaiBr00.htm,receiving & rushing table,"[0.0, 72.0, 15.0]"
2008,7,224,Steve Johnson,https://www.sports-reference.com/cfb/players/steve-johnson-2.html,receiving & rushing table,Kentucky,SEC,SR,WR,26.0,72.0,1200.0,16.7,14.0,0.0,0.0,0.0,0.0,72.0,1200.0,16.7,14.0,fail from merge and from search,21,,,,,,,,https://www.pro-football-reference.com/players/J/JohnSt00.htm,receiving & rushing table,"[102.0, 10.0, 1073.0, 1004.0, 1046.0, 597.0, 435.0, 497.0]"
2008,7,226,Chaz Schilens,https://www.sports-reference.com/cfb/players/chaz-schilens-1.html,receiving & rushing table,San Diego State,MWC,SR,WR,32.0,103.0,1603.0,15.6,7.0,0.0,0.0,0.0,0.0,103.0,1603.0,15.6,7.0,fail from merge and from search,22,,,,,,,,https://www.pro-football-reference.com/players/S/SchiCh00.htm,receiving & rushing table,"[226.0, 365.0, 40.0, 271.0, 289.0]"
2008,7,237,Adrian Arrington,https://www.sports-reference.com/cfb/players/adrian-arrington-1.html,receiving & rushing table,Michigan,Big Ten,SR,WR,35.0,109.0,1438.0,13.2,16.0,0.0,0.0,0.0,0.0,109.0,1438.0,13.2,16.0,success from merge,22,75.0,203.0,4.55,,,,,https://www.pro-football-reference.com/players/A/ArriAd00.htm,receiving & rushing table,"[79.0, 31.0, 0.0]"
2008,7,246,Mario Urrutia,https://www.sports-reference.com/cfb/players/mario-urrutia-1.html,receiving & rushing table,Louisville,Big East,JR,WR,34.0,130.0,2271.0,17.5,16.0,0.0,0.0,0.0,0.0,130.0,2271.0,17.5,16.0,success from merge,22,77.0,232.0,4.59,30.0,16.0,115.0,7.07,https://www.pro-football-reference.com/players/U/UrruMa00.htm,receiving & rushing table,[0.0]
2008,7,248,Marcus Monk,https://www.sports-reference.com/cfb/players/marcus-monk-1.html,receiving & rushing table,Arkansas,SEC,SR,WR,43.0,138.0,2151.0,15.6,27.0,0.0,0.0,0.0,0.0,138.0,2151.0,15.6,27.0,success from merge,22,76.0,222.0,4.56,34.5,9.0,119.0,7.08,https://www.pro-football-reference.com/players/M/MonkMa00.htm,receiving & rushing table,[0.0]
2007,1,2,Calvin Johnson ,https://www.sports-reference.com/cfb/players/calvin-johnson-1.html,receiving & rushing table,Georgia Tech,ACC,JR,WR,38.0,178.0,2927.0,16.4,28.0,10.0,40.0,4.0,1.0,188.0,2967.0,15.8,29.0,success from search,21,77.0,239.0,4.35,,,,,https://www.pro-football-reference.com/players/J/JohnCa00.htm,receiving & rushing table,"[756.0, 1331.0, 984.0, 1120.0, 1681.0, 1964.0, 1492.0, 1077.0, 1214.0]"
2007,1,9,Ted Ginn Jr.,https://www.sports-reference.com/cfb/players/ted-ginn-jr-1.html,receiving & rushing table,Ohio State,Big Ten,JR,WR,37.0,135.0,1943.0,14.4,15.0,28.0,213.0,7.6,3.0,163.0,2156.0,13.2,18.0,success from search,22,71.0,178.0,4.38,,,,,https://www.pro-football-reference.com/players/G/GinnTe00.htm,receiving & rushing table,"[420.0, 790.0, 454.0, 163.0, 220.0, 1.0, 556.0, 190.0, 739.0, 752.0, 787.0, 209.0, 421.0, 29.0]"
2007,1,23,Dwayne Bowe,https://www.sports-reference.com/cfb/players/dwayne-bowe-1.html,receiving & rushing table,LSU,SEC,SR,WR,46.0,154.0,2403.0,15.6,26.0,1.0,2.0,2.0,0.0,155.0,2405.0,15.5,26.0,success from merge,22,74.0,221.0,4.51,33.0,,125.0,6.81,https://www.pro-football-reference.com/players/B/BoweDw00.htm,receiving & rushing table,"[995.0, 1022.0, 589.0, 1162.0, 1159.0, 801.0, 673.0, 754.0, 53.0]"
2007,1,27,Robert Meachem,https://www.sports-reference.com/cfb/players/robert-meachem-1.html,receiving & rushing table,Tennessee,SEC,JR,WR,37.0,125.0,2140.0,17.1,17.0,7.0,3.0,0.4,0.0,132.0,2143.0,16.2,17.0,success from merge,22,74.0,214.0,4.39,37.5,,121.0,6.97,https://www.pro-football-reference.com/players/M/MeacRo00.htm,receiving & rushing table,"[289.0, 722.0, 638.0, 620.0, 207.0, 324.0, 114.0]"
2007,1,30,Craig Davis ,https://www.sports-reference.com/cfb/players/craig-davis-1.html,receiving & rushing table,LSU,SEC,SR,WR,42.0,141.0,2117.0,15.0,7.0,5.0,20.0,4.0,0.0,146.0,2137.0,14.6,7.0,fail from merge and from search,21,,,,,,,,https://www.pro-football-reference.com/players/D/DaviCr00.htm,receiving & rushing table,"[188.0, 59.0, 52.0, 259.0]"
2007,1,32,Anthony Gonzalez,https://www.sports-reference.com/cfb/players/anthony-gonzalez-1.html,receiving & rushing table,Ohio State,Big Ten,JR,WR,33.0,87.0,1286.0,14.8,13.0,3.0,36.0,12.0,0.0,90.0,1322.0,14.7,13.0,success from merge,22,72.0,193.0,4.44,38.0,,123.0,6.54,https://www.pro-football-reference.com/players/G/GonzAn00.htm,receiving & rushing table,"[576.0, 664.0, 0.0, 67.0, 0.0]"
2007,2,44,Sidney Rice,https://www.sports-reference.com/cfb/players/sidney-rice-1.html,receiving & rushing table,South Carolina,SEC,SO,WR,24.0,142.0,2233.0,15.7,23.0,1.0,6.0,6.0,0.0,143.0,2239.0,15.7,23.0,success from merge,21,75.0,200.0,4.51,39.5,,119.0,7.09,https://www.pro-football-reference.com/players/R/RiceSi01.htm,receiving & rushing table,"[396.0, 141.0, 1312.0, 280.0, 484.0, 748.0, 231.0]"
2007,2,45,Dwayne Jarrett,https://www.sports-reference.com/cfb/players/dwayne-jarrett-1.html,receiving & rushing table,USC,Pac-10,JR,WR,38.0,216.0,3138.0,14.5,41.0,3.0,1.0,0.3,0.0,219.0,3139.0,14.3,41.0,success from merge,20,76.0,219.0,4.62,,,,,https://www.pro-football-reference.com/players/J/JarrDw00.htm,receiving & rushing table,"[73.0, 119.0, 196.0, 40.0]"
2007,2,51,Steve Smith,https://www.sports-reference.com/cfb/players/steve-smith-2.html,receiving & rushing table,USC,Pac-10,SR,WR,46.0,190.0,3019.0,15.9,22.0,4.0,18.0,4.5,0.0,194.0,3037.0,15.7,22.0,success from search,22,72.0,197.0,4.44,38.0,,120.0,6.68,https://www.pro-football-reference.com/players/S/SmitSt02.htm,receiving & rushing table,"[63.0, 574.0, 1220.0, 529.0, 124.0, 131.0]"
2007,3,73,Jacoby Jones,cfb link is missing,cfb link is missing,,,,,,,,,,,,,,,,,,success from merge,23,75.0,210.0,4.5,34.0,,129.0,7.03,https://www.pro-football-reference.com/players/J/JoneJa03.htm,receiving & rushing table webdriver,"[149.0, 81.0, 437.0, 562.0, 512.0, 406.0, 455.0, 131.0, 0.0]"
2007,3,74,Yamon Figurs,https://www.sports-reference.com/cfb/players/yamon-figurs-1.html,receiving & rushing table,Kansas State,Big 12,SR,WR,34.0,73.0,1144.0,15.7,6.0,5.0,79.0,15.8,2.0,78.0,1223.0,15.7,8.0,success from merge,24,71.0,174.0,4.3,,,123.0,6.85,https://www.pro-football-reference.com/players/F/FiguYa00.htm,receiving & rushing table webdriver,"[36.0, 43.0, 7.0, 17.0]"
2007,3,75,Laurent Robinson,cfb link is missing,cfb link is missing,,,,,,,,,,,,,,,,,,success from merge,22,74.0,199.0,4.38,39.0,19.0,127.0,6.83,https://www.pro-football-reference.com/players/R/RobiLa01.htm,receiving & rushing table,"[437.0, 52.0, 167.0, 344.0, 858.0, 252.0]"
2007,3,76,Jason Hill,https://www.sports-reference.com/cfb/players/jason-hill-1.html,receiving & rushing table,Washington State,Pac-10,SR,WR,43.0,148.0,2704.0,18.3,32.0,3.0,-10.0,-3.3,0.0,151.0,2694.0,17.8,32.0,success from merge,22,72.0,204.0,4.32,37.0,,123.0,7.02,https://www.pro-football-reference.com/players/H/HillJa00.htm,receiving & rushing table,"[6.0, 317.0, 90.0, 248.0, 367.0, 15.0]"
2007,3,78,James Jones,https://www.sports-reference.com/cfb/players/james-jones-3.html,receiving & rushing table,San Jose State,WAC,SR,WR,44.0,126.0,1496.0,11.9,12.0,24.0,126.0,5.3,1.0,150.0,1622.0,10.8,13.0,success from merge,23,73.0,207.0,4.54,34.0,22.0,119.0,7.06,https://www.pro-football-reference.com/players/J/JoneJa04.htm,receiving & rushing table,"[676.0, 274.0, 440.0, 679.0, 635.0, 784.0, 817.0, 666.0, 890.0]"
2007,3,79,Mike Sims-Walker,https://www.sports-reference.com/cfb/players/mike-walker-1.html,receiving & rushing table,UCF,CUSA,SR,WR,46.0,184.0,2561.0,13.9,17.0,1.0,7.0,7.0,0.0,185.0,2568.0,13.9,17.0,success from merge,22,74.0,209.0,4.35,36.5,18.0,121.0,6.92,https://www.pro-football-reference.com/players/W/WalkMi01.htm,receiving & rushing table,"[217.0, 869.0, 562.0, 150.0]"
2007,3,80,Paul Williams,https://www.sports-reference.com/cfb/players/paul-williams-2.html,receiving & rushing table,Fresno State,WAC,SR,WR,38.0,72.0,1048.0,14.6,8.0,16.0,174.0,10.9,1.0,88.0,1222.0,13.9,9.0,success from merge,23,73.0,205.0,4.45,38.5,,125.0,7.03,https://www.pro-football-reference.com/players/W/WillPa00.htm,receiving & rushing table,[7.0]
2007,3,99,Johnnie Lee Higgins,cfb link is missing,cfb link is missing,,,,,,,,,,,,,,,,,,success from merge,23,71.0,186.0,4.48,36.5,,122.0,6.62,https://www.pro-football-reference.com/players/H/HiggJo00.htm,receiving & rushing table webdriver,"[47.0, 366.0, 263.0, 103.0]"
2007,4,118,Ryne Robinson,https://www.sports-reference.com/cfb/players/ryne-robinson-1.html,receiving & rushing table,Miami (OH),MAC,SR,WR,50.0,258.0,3697.0,14.3,22.0,25.0,122.0,4.9,0.0,283.0,3819.0,13.5,22.0,success from merge,22,69.0,179.0,4.47,35.0,,123.0,6.71,https://www.pro-football-reference.com/players/R/RobiRy00.htm,receiving & rushing table webdriver,[35.0]
2007,4,128,Chris Davis,https://www.sports-reference.com/cfb/players/chris-davis-2.html,receiving & rushing table,Florida State,ACC,SR,WR,51.0,137.0,1842.0,13.4,12.0,22.0,70.0,3.2,1.0,159.0,1912.0,12.0,13.0,success from search,23,70.0,181.0,4.5,35.5,,115.0,6.66,https://www.pro-football-reference.com/players/D/DaviCh02.htm,receiving & rushing table webdriver,"[38.0, 31.0]"
2007,5,142,Steve Breaston,https://www.sports-reference.com/cfb/players/steve-breaston-1.html,receiving & rushing table,Michigan,Big Ten,SR,WR,48.0,156.0,1696.0,10.9,10.0,42.0,321.0,7.6,2.0,198.0,2017.0,10.2,12.0,success from merge,24,72.0,193.0,4.46,33.0,,124.0,6.9,https://www.pro-football-reference.com/players/B/BreaSt00.htm,receiving & rushing table,"[92.0, 1006.0, 712.0, 718.0, 785.0, 74.0]"
2007,5,146,Aundrae Allison,https://www.sports-reference.com/cfb/players/aundrae-allison-1.html,receiving & rushing table,East Carolina,CUSA,SR,WR,22.0,145.0,1732.0,11.9,11.0,12.0,55.0,4.6,0.0,157.0,1787.0,11.4,11.0,success from merge,21,72.0,198.0,4.39,37.0,,127.0,,https://www.pro-football-reference.com/players/A/AlliAu00.htm,receiving & rushing table webdriver,"[122.0, 109.0]"
2007,5,157,David Clowney,https://www.sports-reference.com/cfb/players/david-clowney-1.html,receiving & rushing table,Virginia Tech,ACC,SR,WR,49.0,93.0,1373.0,14.8,6.0,2.0,-25.0,-12.5,0.0,95.0,1348.0,14.2,6.0,success from merge,22,72.0,188.0,4.36,32.5,,123.0,7.0,https://www.pro-football-reference.com/players/C/ClowDa00.htm,receiving & rushing table,"[26.0, 191.0, 124.0]"
2007,5,169,Roy Hall,https://www.sports-reference.com/cfb/players/roy-hall-1.html,receiving & rushing table,Ohio State,Big Ten,SR,WR,45.0,52.0,580.0,11.2,3.0,0.0,0.0,0.0,0.0,52.0,580.0,11.2,3.0,fail from merge and from search,23,,,,,,,,https://www.pro-football-reference.com/players/H/HallRo02.htm,receiving & rushing table,"[0.0, 9.0]"
2007,5,172,Legedu Naanee,https://www.sports-reference.com/cfb/players/legedu-naanee-1.html,receiving & rushing table,Boise State,WAC,SR,WR,49.0,74.0,1073.0,14.5,12.0,18.0,198.0,11.0,0.0,92.0,1271.0,13.8,12.0,success from merge,23,74.0,225.0,4.41,40.0,19.0,119.0,,https://www.pro-football-reference.com/players/N/NaanLe00.htm,receiving & rushing table,"[69.0, 64.0, 242.0, 371.0, 467.0, 19.0]"
2007,6,188,Joel Filani,https://www.sports-reference.com/cfb/players/joel-filani-1.html,receiving & rushing table,Texas Tech,Big 12,SR,WR,50.0,175.0,2626.0,15.0,23.0,18.0,111.0,6.2,0.0,193.0,2737.0,14.2,23.0,success from merge,0,74.0,211.0,4.57,32.5,17.0,117.0,,nfl link is missing,receiving & rushing table,[0.0]
2007,6,197,Courtney Taylor,https://www.sports-reference.com/cfb/players/courtney-taylor-1.html,receiving & rushing table,Auburn,SEC,SR,WR,50.0,153.0,2098.0,13.7,9.0,13.0,137.0,10.5,0.0,166.0,2235.0,13.5,9.0,success from merge,23,74.0,204.0,4.5,36.0,,122.0,7.22,https://www.pro-football-reference.com/players/T/TaylCo00.htm,receiving & rushing table,"[38.0, 98.0]"
2007,6,210,Jordan Kent,https://www.sports-reference.com/cfb/players/jordan-kent-1.html,receiving & rushing table,Oregon,Pac-10,SR,WR,21.0,47.0,605.0,12.9,5.0,1.0,22.0,22.0,0.0,48.0,627.0,13.1,5.0,success from merge,23,76.0,217.0,4.49,,,,,https://www.pro-football-reference.com/players/K/KentJo20.htm,receiving & rushing table,"[0.0, 5.0]"
2007,7,227,Dallas Baker,https://www.sports-reference.com/cfb/players/dallas-baker-1.html,receiving & rushing table,Florida,SEC,SR,WR,51.0,151.0,2236.0,14.8,21.0,0.0,0.0,0.0,0.0,151.0,2236.0,14.8,21.0,success from merge,24,75.0,208.0,4.53,36.0,,129.0,6.69,https://www.pro-football-reference.com/players/B/BakeDa01.htm,receiving & rushing table,[6.0]
2007,7,229,John Broussard,https://www.sports-reference.com/cfb/players/john-broussard-1.html,receiving & rushing table,San Jose State,WAC,SR,WR,46.0,103.0,1566.0,15.2,13.0,15.0,100.0,6.7,0.0,118.0,1666.0,14.1,13.0,fail from merge and from search,23,,,,,,,,https://www.pro-football-reference.com/players/B/BrouJo00.htm,receiving & rushing table,[126.0]
2007,7,233,Chandler Williams,https://www.sports-reference.com/cfb/players/chandler-williams-1.html,receiving & rushing table,Florida International,Sun Belt,SR,WR,21.0,128.0,1534.0,12.0,3.0,5.0,16.0,3.2,0.0,133.0,1550.0,11.7,3.0,success from merge,0,71.0,184.0,4.42,32.5,,123.0,6.99,nfl link is missing,receiving & rushing table,[0.0]
2007,7,234,Syndric Steptoe,https://www.sports-reference.com/cfb/players/syndric-steptoe-1.html,receiving & rushing table,Arizona,Pac-10,SR,WR,44.0,131.0,1584.0,12.1,6.0,19.0,140.0,7.4,0.0,150.0,1724.0,11.5,6.0,success from merge,22,69.0,194.0,4.59,33.0,17.0,,,https://www.pro-football-reference.com/players/S/StepSy20.htm,receiving & rushing table,[182.0]
2007,7,235,Chansi Stuckey,https://www.sports-reference.com/cfb/players/chansi-stuckey-1.html,receiving & rushing table,Clemson,ACC,SR,WR,38.0,141.0,1760.0,12.5,7.0,48.0,261.0,5.4,2.0,189.0,2021.0,10.7,9.0,success from merge,23,71.0,197.0,4.56,35.0,,120.0,6.91,https://www.pro-football-reference.com/players/S/StucCh20.htm,receiving & rushing table,"[359.0, 318.0, 346.0, 39.0]"
2007,7,249,Derek Stanley ,cfb link is missing,cfb link is missing,,,,,,,,,,,,,,,,,,fail from merge and from search,22,,,,,,,,https://www.pro-football-reference.com/players/S/StanDe00.htm,receiving & rushing table webdriver,"[0.0, 119.0]"
2007,7,254,Jonathan Holland ,https://www.sports-reference.com/cfb/players/johnathan-holland-1.html,receiving & rushing table,Louisiana Tech,WAC,SR,WR,46.0,85.0,1426.0,16.8,6.0,11.0,112.0,10.2,2.0,96.0,1538.0,16.0,8.0,success from search,22,72.0,191.0,4.45,35.5,15.0,120.0,7.12,https://www.pro-football-reference.com/players/H/HollJo01.htm,receiving & rushing table,[0.0]
