,year,round,pick,player,NFL-url,pos,draft age,team,entry year,last year,1st team pro select,pro select,weighted career AV,years as primary starter,games,games started,rushing attempts,rushing yards,rushing TD,receiving attemps,receiving yards,receiving td,college,link,cfb school,cfb conference,cfb class,cfb pos,cfb games,cfb receptions,cfb yards,cfb average,cfb td,cfb attemps rushing,cfb yards rushing,cfb avg rushing,cfb td rushing,cfb scrimmages,cfb yards total,cfb avg total,cfb td total,nfl age,nfl team,nfl pos,nfl no,nfl game,nfl game started,nfl target,nfl receptions,nfl yards,nfl y/r,nfl td,nfl first downs,nfl longest rec,nfl rec per game,nfl yards per game,nfl catch ratio,nfl yards per target,nfl rushes,nfl rush yards,nfl rush td,nfl first downs rush,nfl longest rush,nfl rush yards per attempt,nfl rush yards per game,nfl rush attempt per games,nfl total touches,nfl yards per touch,nfl yards from scrimmage,nfl total td,nfl fumbles,nfl AV
281,2011,7,249,DeMarco Sampson,https://www.pro-football-reference.com/players/S/SampDe00.htm,WR,25,ARI,2011,2011,0,0,0,0,12,0,,,,3,36,0,San Diego St.,https://www.sports-reference.com/cfb/players/demarco-sampson-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,2010,1,22,Demaryius Thomas,https://www.pro-football-reference.com/players/T/ThomDe03.htm,WR,22,DEN,2010,2019,0,4,8,69,143,128,3,6,0,724,9763,63,Georgia Tech,https://www.sports-reference.com/cfb/players/demaryius-thomas-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,2010,1,24,Dez Bryant,https://www.pro-football-reference.com/players/B/BryaDe01.htm,WR,21,DAL,2010,2017,1,3,7,61,113,99,6,-3,0,531,7459,73,Oklahoma St.,https://www.sports-reference.com/cfb/players/dez-bryant-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,2010,2,36,Dexter McCluster,https://www.pro-football-reference.com/players/M/McClDe00.htm,WR,21,KAN,2010,2016,0,1,0,21,89,27,250,1042,2,236,1993,7,Mississippi,https://www.sports-reference.com/cfb/players/dexter-mccluster-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,2010,2,39,Arrelious Benn,https://www.pro-football-reference.com/players/B/BennAr00.htm,WR,21,TAM,2010,2017,0,0,2,8,61,24,15,44,0,65,990,6,Illinois,https://www.sports-reference.com/cfb/players/arrelious-benn-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,2010,2,60,Golden Tate,https://www.pro-football-reference.com/players/T/TateGo00.htm,WR,22,SEA,2010,2019,0,1,7,56,148,111,44,216,0,660,7890,44,Notre Dame,https://www.sports-reference.com/cfb/players/golden-tate-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,2010,3,77,Damian Williams,https://www.pro-football-reference.com/players/W/WillDa04.htm,WR,22,TEN,2010,2014,0,0,1,9,57,17,1,5,0,107,1327,5,USC,https://www.sports-reference.com/cfb/players/damian-williams-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,2010,3,78,Brandon LaFell,https://www.pro-football-reference.com/players/L/LaFeBr00.htm,WR,23,CAR,2010,2018,0,0,5,43,125,90,11,130,0,406,5398,31,LSU,https://www.sports-reference.com/cfb/players/brandon-lafell-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,2010,3,82,Emmanuel Sanders,https://www.pro-football-reference.com/players/S/SandEm00.htm,WR,23,PIT,2010,2019,0,2,7,55,144,104,18,159,1,601,7893,42,SMU,https://www.sports-reference.com/cfb/players/emmanuel-sanders-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,2010,3,84,Jordan Shipley,https://www.pro-football-reference.com/players/S/ShipJo00.htm,WR,24,CIN,2010,2012,0,0,0,7,24,6,,,,79,858,4,Texas,https://www.sports-reference.com/cfb/players/jordan-shipley-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,2010,3,87,Eric Decker,https://www.pro-football-reference.com/players/D/DeckEr00.htm,WR,23,DEN,2010,2017,0,0,6,46,111,83,1,1,0,439,5816,53,Minnesota,https://www.sports-reference.com/cfb/players/eric-decker-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,2010,3,88,Andre Roberts,https://www.pro-football-reference.com/players/R/RobeAn00.htm,WR,22,ARI,2010,2019,1,2,2,23,148,41,12,104,0,257,3010,15,The Citadel,https://www.sports-reference.com/cfb/players/andre-roberts-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,2010,3,89,Armanti Edwards,https://www.pro-football-reference.com/players/E/EdwaAr00.htm,WR,22,CAR,2010,2013,0,0,0,1,41,0,3,12,0,6,131,0,Appalachian St.,https://www.sports-reference.com/cfb/players/armanti-edwards-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,2010,3,90,Taylor Price,https://www.pro-football-reference.com/players/P/PricTa00.htm,WR,22,NWE,2010,2012,0,0,0,1,6,0,,,,5,80,0,Ohio,https://www.sports-reference.com/cfb/players/taylor-price-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,2010,4,99,Mardy Gilyard,https://www.pro-football-reference.com/players/G/GilyMa00.htm,WR,23,STL,2010,2012,0,0,0,1,19,2,,,,8,78,0,Cincinnati,https://www.sports-reference.com/cfb/players/mardy-gilyard-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,2010,4,101,Mike Williams,https://www.pro-football-reference.com/players/W/WillMi04.htm,WR,23,TAM,2010,2014,0,0,3,25,63,52,1,3,0,223,3089,26,Syracuse,https://www.sports-reference.com/cfb/players/mike-williams-4.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,2010,4,107,Marcus Easley,https://www.pro-football-reference.com/players/E/EaslMa00.htm,WR,22,BUF,2012,2015,0,0,0,1,42,0,,,,3,71,1,Connecticut,https://www.sports-reference.com/cfb/players/marcus-easley-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,2010,4,108,Jacoby Ford,https://www.pro-football-reference.com/players/F/FordJa01.htm,WR,23,OAK,2010,2013,0,0,1,12,38,13,19,201,2,57,848,3,Clemson,https://www.sports-reference.com/cfb/players/jacoby-ford-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,2010,5,156,David Reed,https://www.pro-football-reference.com/players/R/ReedDa00.htm,WR,23,BAL,2010,2013,0,0,0,2,36,0,2,31,0,6,68,0,Utah,https://www.sports-reference.com/cfb/players/david-reed-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
