year,round,pick,player,pos,draft age,team,entry year,last year,1st team pro select,pro select,weighted career av,years as primary starter,games,games started,rushing attempts,rushing yards,rushing td,receiving attemps,receiving yards,receiving td,nfl url,nfl age,nfl team,nfl pos,nfl no,nfl game,nfl game started,nfl target,nfl receptions,nfl yards,nfl y/r,nfl td,nfl first downs,nfl longest rec,nfl rec per game,nfl yards per game,nfl catch ratio,nfl yards per target,nfl rushes,nfl rush yards,nfl rush td,nfl first downs rush,nfl longest rush,nfl rush yards per attempt,nfl rush yards per game,nfl rush attempt per games,nfl total touches,nfl yards per touch,nfl yards from scrimmage,nfl total td,nfl fumbles,nfl av,nfl table type,college,cfb url,cfb school,cfb conference,cfb class,cfb pos,cfb games,cfb receptions,cfb yards,cfb average,cfb td,cfb attemps rushing,cfb yards rushing,cfb avg rushing,cfb td rushing,cfb scrimmages,cfb yards total,cfb avg total,cfb td total,combine player,combine pos,combine ht,combine wt,combine forty,combine vertical,combine benchreps,combine broadjump,combine cone,combine shuttle,combine year,combine pfr_id,combine av,combine team,combine round,combine pick,nfl method,cfb method,combine method
2011,3,83,Jerrel Jernigan,WR,22.0,NYG,2011.0,2014.0,0,0,0,2.0,34.0,4.0,4.0,61.0,1.0,38.0,391.0,2.0,https://www.pro-football-reference.com/players/J/JernJe00.htm,25.0,NYG,wr,12.0,34.0,4.0,61.0,38.0,391.0,10.3,2.0,20.0,30.0,1.1,11.5,0.623,6.4,4.0,61.0,1.0,1.0,49.0,15.3,1.8,0.1,42.0,10.8,452.0,3.0,2.0,2.0,Receiving & Rushing Table,Troy,https://www.sports-reference.com/cfb/players/jerrel-jernigan-1.html,Troy,Sun Belt,SR,WR,50.0,262.0,3128.0,11.9,18.0,132.0,892.0,6.8,5.0,394.0,4020.0,10.2,23.0,Jerrel Jernigan,WR,69.0,185.0,4.46,37.5,11.0,124.0,7.07,4.25,2011.0,JernJe00,2.0,New York Giants,3.0,83.0,success from main,success,success from merge
2011,4,107,Kris Durham,WR,23.0,SEA,2011.0,2014.0,0,0,1,5.0,27.0,16.0,,,,55.0,699.0,3.0,https://www.pro-football-reference.com/players/D/DurhKr00.htm,26.0,TEN,,17.0,27.0,16.0,121.0,55.0,699.0,12.7,3.0,36.0,40.0,2.0,25.9,0.455,5.8,,,,,,,,,55.0,12.7,699.0,3.0,1.0,5.0,Receiving & Rushing Table,Georgia,https://www.sports-reference.com/cfb/players/kris-durham-1.html,Georgia,SEC,SR,WR,47.0,64.0,1109.0,17.3,4.0,,,,,64.0,1109.0,17.3,4.0,,,,,,,,,,,,,,,,,success from main,success,fail after search (missing table)
2011,4,111,Clyde Gates,WR,25.0,MIA,2011.0,2013.0,0,0,0,3.0,32.0,4.0,2.0,16.0,0.0,30.0,365.0,0.0,https://www.pro-football-reference.com/players/G/GateCl00.htm,27.0,NYJ,wr,19.0,32.0,4.0,57.0,30.0,365.0,12.2,0.0,18.0,42.0,0.9,11.4,0.526,6.4,2.0,16.0,0.0,2.0,12.0,8.0,0.5,0.1,32.0,11.9,381.0,0.0,0.0,3.0,Receiving & Rushing Table,Abilene Christian,https://www.sports-reference.com/cfb/players/clyde-gates-1.html,,,,,,,,,,,,,,,,,,Clyde Gates,WR,72.0,192.0,4.31,40.0,16.0,131.0,,,2011.0,GateCl00,3.0,Miami Dolphins,4.0,111.0,success from main,fail (eg link broken),success from merge
2011,4,112,Greg Salas,WR,23.0,STL,2011.0,2016.0,0,0,0,4.0,29.0,3.0,2.0,28.0,1.0,50.0,704.0,1.0,https://www.pro-football-reference.com/players/S/SalaGr00.htm,28.0,BUF,wr,11.0,29.0,3.0,85.0,50.0,704.0,14.1,1.0,28.0,71.0,1.7,24.3,0.588,8.3,2.0,28.0,1.0,2.0,20.0,14.0,1.0,0.1,52.0,14.1,732.0,2.0,3.0,4.0,Receiving & Rushing Table,Hawaii,https://www.sports-reference.com/cfb/players/greg-salas-1.html,Hawaii,WAC,SR,WR,48.0,285.0,4345.0,15.2,26.0,,,,,285.0,4345.0,15.2,26.0,Greg Salas,WR,73.0,210.0,4.53,37.0,15.0,120.0,6.65,4.1,2011.0,SalaGr00,2.0,St. Louis Rams,4.0,112.0,success from main,success,success from merge
2011,4,114,Cecil Shorts,WR,23.0,JAX,2011.0,2016.0,0,0,3,19.0,70.0,43.0,11.0,43.0,0.0,229.0,2979.0,14.0,https://www.pro-football-reference.com/players/S/ShorCe00.htm,29.0,TAM,wr,10.0,70.0,43.0,452.0,229.0,2979.0,13.0,14.0,142.0,80.0,3.3,42.6,0.507,6.6,11.0,43.0,0.0,3.0,12.0,3.9,0.6,0.2,240.0,12.6,3022.0,14.0,4.0,20.0,Receiving & Rushing Table,Mount Union,https://www.sports-reference.com/cfb/players/cecil-shorts-1.html,,,,,,,,,,,,,,,,,,Cecil Shorts,WR,72.0,205.0,4.5,34.5,21.0,114.0,6.5,4.07,2011.0,ShorCe00,12.0,Jacksonville Jaguars,4.0,114.0,success from main,fail (eg link broken),success from merge
2011,4,123,Tandon Doss,WR,21.0,BAL,2011.0,2014.0,0,0,0,4.0,35.0,2.0,,,,26.0,428.0,1.0,https://www.pro-football-reference.com/players/D/DossTa00.htm,25.0,JAX,,,35.0,2.0,55.0,26.0,428.0,16.5,1.0,19.0,63.0,0.7,12.2,0.473,7.8,,,,,,,,,26.0,16.5,428.0,1.0,1.0,4.0,Receiving & Rushing Table,Indiana,https://www.sports-reference.com/cfb/players/tandon-doss-1.html,Indiana,Big Ten,JR,WR,31.0,154.0,1854.0,12.0,13.0,42.0,290.0,6.9,2.0,196.0,2144.0,10.9,15.0,Tandon Doss,WR,74.0,201.0,4.62,,14.0,,,,2011.0,DossTa00,4.0,Baltimore Ravens,4.0,123.0,success from main,success,success from merge
2011,5,132,Kealoha Pilares,WR,23.0,CAR,2011.0,2012.0,0,0,0,1.0,20.0,0.0,1.0,17.0,0.0,2.0,42.0,1.0,https://www.pro-football-reference.com/players/P/PilaKe00.htm,24.0,CAR,,81.0,20.0,,4.0,2.0,42.0,21.0,1.0,1.0,36.0,0.1,2.1,0.5,10.5,1.0,17.0,0.0,1.0,12.0,17.0,0.9,0.1,3.0,19.7,59.0,1.0,1.0,,Receiving & Rushing Table,Hawaii,https://www.sports-reference.com/cfb/players/kealoha-pilares-1.html,Hawaii,WAC,SR,WR,47.0,209.0,2491.0,11.9,22.0,125.0,701.0,5.6,8.0,334.0,3192.0,9.6,30.0,Kealoha Pilares,WR,70.0,199.0,4.42,,19.0,,,,2011.0,PilaKe00,1.0,Carolina Panthers,5.0,132.0,success from main1,success,success from merge
2011,5,148,Denarius Moore,WR,22.0,OAK,2011.0,2015.0,0,0,3,15.0,56.0,37.0,7.0,57.0,1.0,142.0,2169.0,17.0,https://www.pro-football-reference.com/players/M/MoorDe02.htm,27.0,BUF,,17.0,56.0,37.0,303.0,142.0,2169.0,15.3,17.0,101.0,78.0,2.5,38.7,0.469,7.2,7.0,57.0,1.0,3.0,25.0,8.1,1.0,0.1,149.0,14.9,2226.0,18.0,6.0,16.0,Receiving & Rushing Table,Tennessee,https://www.sports-reference.com/cfb/players/denarius-moore-1.html,Tennessee,SEC,SR,WR,52.0,112.0,2004.0,17.9,18.0,10.0,105.0,10.5,1.0,122.0,2109.0,17.3,19.0,Denarius Moore,WR,72.0,194.0,4.43,36.0,13.0,118.0,6.78,4.15,2011.0,MoorDe02,15.0,Oakland Raiders,5.0,148.0,success from main,success,success from merge
2011,5,153,Jeremy Kerley,WR,22.0,NYJ,2011.0,2018.0,0,0,2,23.0,99.0,40.0,18.0,133.0,0.0,270.0,3116.0,13.0,https://www.pro-football-reference.com/players/K/KerlJe00.htm,30.0,BUF,wr,10.0,99.0,40.0,461.0,270.0,3116.0,11.5,13.0,155.0,66.0,2.7,31.5,0.586,6.8,18.0,133.0,0.0,3.0,37.0,7.4,1.3,0.2,288.0,11.3,3249.0,13.0,16.0,26.0,Receiving & Rushing Table,TCU,https://www.sports-reference.com/cfb/players/jeremy-kerley-1.html,Texas Christian,MWC,SR,WR,50.0,120.0,1299.0,10.8,12.0,63.0,306.0,4.9,8.0,183.0,1605.0,8.8,20.0,Jeremy Kerley,WR,69.0,189.0,4.56,34.5,16.0,120.0,,,2011.0,KerlJe00,14.0,New York Jets,5.0,153.0,success from main,success,success from merge
2011,5,155,Niles Paul,WR,22.0,WAS,2011.0,2018.0,0,0,0,7.0,88.0,27.0,5.0,7.0,0.0,78.0,954.0,2.0,https://www.pro-football-reference.com/players/P/PaulNi00.htm,29.0,JAX,te,81.0,88.0,27.0,114.0,78.0,954.0,12.2,2.0,39.0,50.0,0.9,10.8,0.684,8.4,5.0,7.0,0.0,2.0,7.0,1.4,0.1,0.1,83.0,11.6,961.0,2.0,2.0,7.0,Receiving & Rushing Table,Nebraska,https://www.sports-reference.com/cfb/players/niles-paul-1.html,Nebraska,Big 12,SR,WR,46.0,103.0,1532.0,14.9,5.0,9.0,56.0,6.2,1.0,112.0,1588.0,14.2,6.0,Niles Paul,WR,73.0,224.0,4.45,34.5,24.0,117.0,6.9,4.14,2011.0,PaulNi00,2.0,Washington Redskins,5.0,155.0,success from main,success,success from merge
2011,6,167,Ryan Whalen,WR,22.0,CIN,2011.0,2013.0,0,0,0,0.0,17.0,0.0,,,,11.0,80.0,0.0,https://www.pro-football-reference.com/players/W/WhalRy00.htm,24.0,CIN,,88.0,17.0,,17.0,11.0,80.0,7.3,0.0,5.0,13.0,0.6,4.7,0.647,4.7,,,,,,,,,11.0,7.3,80.0,0.0,0.0,0.0,Receiving & Rushing Table,Stanford,https://www.sports-reference.com/cfb/players/ryan-whalen-1.html,Stanford,Pac-10,SR,WR,48.0,140.0,1884.0,13.5,7.0,,,,,140.0,1884.0,13.5,7.0,Ryan Whalen,WR,73.0,202.0,4.53,38.5,18.0,123.0,6.67,4.09,2011.0,WhalRy00,0.0,Cincinnati Bengals,6.0,167.0,success from main,success,success from merge
2011,6,176,Dwayne Harris,WR,23.0,DAL,2011.0,2019.0,0,1,0,12.0,106.0,12.0,9.0,37.0,0.0,77.0,874.0,8.0,https://www.pro-football-reference.com/players/H/HarrDw00.htm,32.0,OAK,,17.0,106.0,12.0,122.0,77.0,874.0,11.4,8.0,38.0,56.0,0.7,8.2,0.631,7.2,9.0,37.0,0.0,2.0,13.0,4.1,0.3,0.1,86.0,10.6,911.0,8.0,15.0,,Receiving & Rushing Table,East Carolina,https://www.sports-reference.com/cfb/players/dwayne-harris-1.html,East Carolina,CUSA,SR,WR,50.0,268.0,3001.0,11.2,20.0,86.0,526.0,6.1,6.0,354.0,3527.0,10.0,26.0,Dwayne Harris,WR,70.0,203.0,4.53,34.0,10.0,111.0,6.77,4.21,2011.0,HarrDw00,5.0,Dallas Cowboys,6.0,176.0,success from main1,success,success from merge
2011,6,178,Aldrick Robinson,WR,22.0,WAS,2012.0,2018.0,0,0,0,12.0,84.0,5.0,4.0,10.0,0.0,86.0,1422.0,14.0,https://www.pro-football-reference.com/players/R/RobiAl00.htm,30.0,MIN,,17.0,84.0,5.0,180.0,86.0,1422.0,16.5,14.0,61.0,68.0,1.0,16.9,0.478,7.9,4.0,10.0,0.0,1.0,14.0,2.5,0.1,0.0,90.0,15.9,1432.0,14.0,0.0,13.0,Receiving & Rushing Table,SMU,https://www.sports-reference.com/cfb/players/aldrick-robinson-1.html,SMU,CUSA,SR,WR,46.0,181.0,3314.0,18.3,30.0,,,,,181.0,3314.0,18.3,30.0,Aldrick Robinson,WR,70.0,184.0,4.35,40.0,17.0,126.0,6.65,4.09,2011.0,RobiAl00,5.0,Washington Redskins,6.0,178.0,success from main,success,success from merge
2011,6,182,Ronald Johnson,WR,23.0,SFO,2012.0,2012.0,0,0,0,0.0,,,,,,,,,https://www.pro-football-reference.com/players/J/JohnRo05.htm,24.0,PHI,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Games Table,USC,https://www.sports-reference.com/cfb/players/ronald-johnson-2.html,USC,Pac-10,SR,WR,47.0,138.0,1750.0,12.7,20.0,16.0,88.0,5.5,0.0,154.0,1838.0,11.9,20.0,Ronald Johnson,WR,71.0,199.0,4.46,,16.0,,,,2011.0,JohnRo05,0.0,San Francisco 49ers,6.0,182.0,success from main,success,success from merge
2011,7,227,Scotty McKnight,WR,23.0,NYJ,,,0,0,0,,,,,,,,,,https://www.pro-football-reference.com/players/M/McKnSc00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colorado,https://www.sports-reference.com/cfb/players/scotty-mcknight-1.html,Colorado,Big 12,SR,WR,49.0,219.0,2588.0,11.8,22.0,2.0,4.0,2.0,1.0,221.0,2592.0,11.7,23.0,,,,,,,,,,,,,,,,,fail (eg link broken),success,fail after search (missing table)
2011,7,236,Stephen Burton,WR,21.0,MIN,2011.0,2013.0,0,0,0,0.0,19.0,3.0,1.0,-9.0,0.0,15.0,149.0,1.0,https://www.pro-football-reference.com/players/B/BurtSt00.htm,24.0,JAX,wr,15.0,19.0,3.0,27.0,15.0,149.0,9.9,1.0,7.0,22.0,0.8,7.8,0.556,5.5,1.0,-9.0,0.0,0.0,0.0,-9.0,-0.5,0.1,16.0,8.8,140.0,1.0,0.0,0.0,Receiving & Rushing Table,Long Beach CC,https://www.sports-reference.com/cfb/players/stephen-burton-1.html,,,,,,,,,,,,,,,,,,Stephen Burton,WR,73.0,221.0,4.5,34.5,19.0,117.0,7.04,4.31,2011.0,BurtSt00,0.0,Minnesota Vikings,7.0,236.0,success from main,fail (eg link broken),success from merge
2011,7,241,David Ausberry,WR,23.0,OAK,2011.0,2014.0,0,0,0,1.0,34.0,0.0,1.0,-2.0,0.0,11.0,120.0,0.0,https://www.pro-football-reference.com/players/A/AusbDa00.htm,27.0,OAK,,86.0,34.0,,18.0,11.0,120.0,10.9,0.0,7.0,31.0,0.3,3.5,0.611,6.7,1.0,-2.0,0.0,0.0,0.0,-2.0,-0.1,0.0,12.0,9.8,118.0,0.0,0.0,1.0,Receiving & Rushing Table,USC,https://www.sports-reference.com/cfb/players/david-ausberry-1.html,USC,Pac-10,SR,WR,46.0,64.0,700.0,10.9,7.0,2.0,14.0,7.0,0.0,66.0,714.0,10.8,7.0,,,,,,,,,,,,,,,,,success from main,success,fail after search (missing table)
2011,7,249,DeMarco Sampson,WR,25.0,ARI,2011.0,2011.0,0,0,0,0.0,12.0,0.0,,,,3.0,36.0,0.0,https://www.pro-football-reference.com/players/S/SampDe00.htm,26.0,ARI,,89.0,12.0,,8.0,3.0,36.0,12.0,0.0,3.0,15.0,0.3,3.0,0.375,4.5,,,,,,,,,3.0,12.0,36.0,0.0,0.0,0.0,Receiving & Rushing Table,San Diego St.,https://www.sports-reference.com/cfb/players/demarco-sampson-1.html,San Diego State,MWC,SR,WR,48.0,146.0,2242.0,15.4,18.0,8.0,9.0,1.1,0.0,154.0,2251.0,14.6,18.0,DeMarco Sampson,WR,74.0,204.0,4.41,,14.0,,,,2011.0,SampDe00,0.0,Arizona Cardinals,7.0,249.0,success from main,success,success from merge
2010,1,22,Demaryius Thomas,WR,22.0,DEN,2010.0,2019.0,0,4,8,69.0,143.0,128.0,3.0,6.0,0.0,724.0,9763.0,63.0,https://www.pro-football-reference.com/players/T/ThomDe03.htm,32.0,NYJ,WR,18.0,143.0,128.0,1186.0,724.0,9763.0,13.5,63.0,459.0,86.0,5.1,68.3,0.61,8.2,3.0,6.0,0.0,0.0,5.0,2.0,0.0,0.0,727.0,13.4,9769.0,63.0,13.0,81.0,Receiving & Rushing Table,Georgia Tech,https://www.sports-reference.com/cfb/players/demaryius-thomas-1.html,Georgia Tech,ACC,JR,WR,39.0,120.0,2339.0,19.5,15.0,4.0,32.0,8.0,0.0,124.0,2371.0,19.1,15.0,Demaryius Thomas,WR,75.0,224.0,4.52,,,,,,2010.0,ThomDe03,19.0,Denver Broncos,1.0,22.0,success from main,success,success from merge
2010,1,24,Dez Bryant,WR,21.0,DAL,2010.0,2017.0,1,3,7,61.0,113.0,99.0,6.0,-3.0,0.0,531.0,7459.0,73.0,https://www.pro-football-reference.com/players/B/BryaDe01.htm,29.0,DAL,WR,88.0,113.0,99.0,909.0,531.0,7459.0,14.0,73.0,353.0,85.0,4.7,66.0,0.584,8.2,6.0,-3.0,0.0,0.0,6.0,-0.5,0.0,0.1,537.0,13.9,7456.0,73.0,16.0,71.0,Receiving & Rushing Table,Oklahoma St.,https://www.sports-reference.com/cfb/players/dez-bryant-1.html,Oklahoma State,Big 12,JR,WR,28.0,147.0,2425.0,16.5,29.0,2.0,16.0,8.0,0.0,149.0,2441.0,16.4,29.0,Dez Bryant,WR,74.0,225.0,4.52,,,,,,2010.0,BryaDe01,26.0,Dallas Cowboys,1.0,24.0,success from main,success,success from merge
2010,2,36,Dexter McCluster,WR,21.0,KAN,2010.0,2016.0,0,1,0,21.0,89.0,27.0,250.0,1042.0,2.0,236.0,1993.0,7.0,https://www.pro-football-reference.com/players/M/McClDe00.htm,27.0,SDG,,33.0,89.0,27.0,351.0,236.0,1993.0,8.4,7.0,105.0,49.0,2.7,22.4,0.672,,351.0,236.0,1993.0,8.4,7.0,105.0,49.0,2.7,486.0,6.2,3035.0,9.0,13.0,23.0,Rushing & Receiving Table,Mississippi,https://www.sports-reference.com/cfb/players/dexter-mccluster-1.html,Ole Miss,SEC,SR,RB,40.0,304.0,1955.0,6.4,15.0,130.0,1703.0,13.1,7.0,434.0,3658.0,8.4,22.0,Dexter McCluster,WR,69.0,172.0,4.53,37.5,20.0,118.0,,4.06,2010.0,McClDe00,11.0,Kansas City Chiefs,2.0,36.0,success from main2,success,success from merge
2010,2,39,Arrelious Benn,WR,21.0,TAM,2010.0,2017.0,0,0,2,8.0,61.0,24.0,15.0,44.0,0.0,65.0,990.0,6.0,https://www.pro-football-reference.com/players/B/BennAr00.htm,29.0,JAX,,17.0,61.0,24.0,107.0,65.0,990.0,15.2,6.0,36.0,65.0,1.1,16.2,0.607,9.3,15.0,44.0,0.0,3.0,17.0,2.9,0.7,0.2,80.0,12.9,1034.0,6.0,2.0,8.0,Receiving & Rushing Table,Illinois,https://www.sports-reference.com/cfb/players/arrelious-benn-1.html,Illinois,Big Ten,JR,WR,37.0,159.0,2221.0,14.0,7.0,62.0,282.0,4.5,3.0,221.0,2503.0,11.3,10.0,Arrelious Benn,WR,73.0,219.0,4.57,37.0,20.0,118.0,,,2010.0,BennAr00,7.0,Tampa Bay Buccaneers,2.0,39.0,success from main,success,success from merge
2010,2,60,Golden Tate,WR,22.0,SEA,2010.0,2019.0,0,1,7,56.0,148.0,111.0,44.0,216.0,0.0,660.0,7890.0,44.0,https://www.pro-football-reference.com/players/T/TateGo00.htm,31.0,NYG,WR,15.0,148.0,111.0,989.0,660.0,7890.0,12.0,44.0,362.0,80.0,4.5,53.3,0.667,8.0,44.0,216.0,0.0,13.0,30.0,4.9,1.5,0.3,704.0,11.5,8106.0,44.0,15.0,69.0,Receiving & Rushing Table,Notre Dame,https://www.sports-reference.com/cfb/players/golden-tate-1.html,Notre Dame,Ind,JR,WR,37.0,157.0,2707.0,17.2,26.0,31.0,227.0,7.3,3.0,188.0,2934.0,15.6,29.0,Golden Tate,WR,70.0,199.0,4.42,35.0,17.0,120.0,7.12,4.34,2010.0,TateGo00,13.0,Seattle Seahawks,2.0,60.0,success from main,success,success from merge
2010,3,77,Damian Williams,WR,22.0,TEN,2010.0,2014.0,0,0,1,9.0,57.0,17.0,1.0,5.0,0.0,107.0,1327.0,5.0,https://www.pro-football-reference.com/players/W/WillDa04.htm,,STL,,,57.0,17.0,191.0,107.0,1327.0,12.4,5.0,65.0,54.0,1.9,23.3,0.56,6.9,1.0,5.0,0.0,0.0,5.0,5.0,0.1,0.0,108.0,12.3,1332.0,5.0,2.0,10.0,Receiving & Rushing Table,USC,https://www.sports-reference.com/cfb/players/damian-williams-1.html,USC,Pac-10,,WR,38.0,147.0,2114.0,14.4,17.0,7.0,64.0,9.1,0.0,154.0,2178.0,14.1,17.0,Damian Williams,WR,73.0,197.0,4.52,38.0,19.0,118.0,6.79,4.24,2010.0,WillDa04,8.0,Tennessee Titans,3.0,77.0,success from main,success,success from merge
2010,3,78,Brandon LaFell,WR,23.0,CAR,2010.0,2018.0,0,0,5,43.0,125.0,90.0,11.0,130.0,0.0,406.0,5398.0,31.0,https://www.pro-football-reference.com/players/L/LaFeBr00.htm,32.0,OAK,wr,19.0,125.0,90.0,699.0,406.0,5398.0,13.3,31.0,258.0,91.0,3.2,43.2,0.581,7.7,11.0,130.0,0.0,3.0,60.0,11.8,1.0,0.1,417.0,13.3,5528.0,31.0,4.0,50.0,Receiving & Rushing Table,LSU,https://www.sports-reference.com/cfb/players/brandon-lafell-1.html,LSU,SEC,SR,WR,51.0,175.0,2517.0,14.4,25.0,8.0,37.0,4.6,1.0,183.0,2554.0,14.0,26.0,Brandon LaFell,WR,74.0,211.0,4.58,36.0,,115.0,6.81,4.23,2010.0,LaFeBr00,15.0,Carolina Panthers,3.0,78.0,success from main,success,success from merge
2010,3,82,Emmanuel Sanders,WR,23.0,PIT,2010.0,2019.0,0,2,7,55.0,144.0,104.0,18.0,159.0,1.0,601.0,7893.0,42.0,https://www.pro-football-reference.com/players/S/SandEm00.htm,,SFO,WR,10.0,144.0,104.0,982.0,601.0,7893.0,13.1,42.0,381.0,75.0,4.2,54.8,0.612,8.0,18.0,159.0,1.0,7.0,35.0,8.8,1.1,0.1,619.0,13.0,8052.0,43.0,11.0,66.0,Receiving & Rushing Table,SMU,https://www.sports-reference.com/cfb/players/emmanuel-sanders-1.html,SMU,CUSA,SR,WR,47.0,285.0,3791.0,13.3,34.0,9.0,40.0,4.4,0.0,294.0,3831.0,13.0,34.0,Emmanuel Sanders,WR,71.0,186.0,4.4,39.5,12.0,126.0,6.64,4.1,2010.0,SandEm00,10.0,Pittsburgh Steelers,3.0,82.0,success from main,success,success from merge
2010,3,84,Jordan Shipley,WR,24.0,CIN,2010.0,2012.0,0,0,0,7.0,24.0,6.0,,,,79.0,858.0,4.0,https://www.pro-football-reference.com/players/S/ShipJo00.htm,,TAM,,84.0,24.0,6.0,118.0,79.0,858.0,10.9,4.0,31.0,64.0,3.3,35.8,0.669,7.3,,,,,,,,,79.0,10.9,858.0,4.0,2.0,7.0,Receiving & Rushing Table,Texas,https://www.sports-reference.com/cfb/players/jordan-shipley-1.html,Texas,Big 12,SR,WR,53.0,248.0,3191.0,12.9,33.0,16.0,162.0,10.1,0.0,264.0,3353.0,12.7,33.0,Jordan Shipley,WR,71.0,193.0,4.6,36.5,16.0,116.0,,,2010.0,ShipJo00,7.0,Cincinnati Bengals,3.0,84.0,success from main,success,success from merge
2010,3,87,Eric Decker,WR,23.0,DEN,2010.0,2017.0,0,0,6,46.0,111.0,83.0,1.0,1.0,0.0,439.0,5816.0,53.0,https://www.pro-football-reference.com/players/D/DeckEr00.htm,30.0,TEN,WR,87.0,111.0,83.0,713.0,439.0,5816.0,13.2,53.0,297.0,74.0,4.0,52.4,0.616,8.2,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,440.0,13.2,5817.0,53.0,7.0,52.0,Receiving & Rushing Table,Minnesota,https://www.sports-reference.com/cfb/players/eric-decker-1.html,Minnesota,Big Ten,SR,WR,45.0,227.0,3119.0,13.7,24.0,15.0,114.0,7.6,1.0,242.0,3233.0,13.4,25.0,Eric Decker,WR,75.0,217.0,4.54,,15.0,,,,2010.0,DeckEr00,17.0,Denver Broncos,3.0,87.0,success from main,success,success from merge
2010,3,88,Andre Roberts,WR,22.0,ARI,2010.0,2019.0,1,2,2,23.0,148.0,41.0,12.0,104.0,0.0,257.0,3010.0,15.0,https://www.pro-football-reference.com/players/R/RobeAn00.htm,31.0,BUF,,18.0,148.0,41.0,484.0,257.0,3010.0,11.7,15.0,148.0,74.0,1.7,20.3,0.531,6.2,12.0,104.0,0.0,6.0,19.0,8.7,0.7,0.1,269.0,11.6,3114.0,15.0,18.0,27.0,Receiving & Rushing Table,The Citadel,https://www.sports-reference.com/cfb/players/andre-roberts-1.html,,,,,,,,,,,,,,,,,,Andre Roberts,WR,71.0,195.0,4.4,36.0,15.0,120.0,6.77,4.15,2010.0,RobeAn00,11.0,Arizona Cardinals,3.0,88.0,success from main,fail (eg link broken),success from merge
2010,3,89,Armanti Edwards,WR,22.0,CAR,2010.0,2013.0,0,0,0,1.0,41.0,0.0,3.0,12.0,0.0,6.0,131.0,0.0,https://www.pro-football-reference.com/players/E/EdwaAr00.htm,,CLE,,10.0,41.0,,16.0,6.0,131.0,21.8,0.0,3.0,82.0,0.1,3.2,0.375,8.2,3.0,12.0,0.0,0.0,7.0,4.0,0.3,0.1,9.0,15.9,143.0,0.0,1.0,,Receiving & Rushing Table,Appalachian St.,https://www.sports-reference.com/cfb/players/armanti-edwards-1.html,,,,,,,,,,,,,,,,,,Armanti Edwards,WR,71.0,187.0,4.41,,,,,,2010.0,EdwaAr00,1.0,Carolina Panthers,3.0,89.0,success from main1,fail (eg link broken),success from merge
2010,3,90,Taylor Price,WR,22.0,NWE,2010.0,2012.0,0,0,0,1.0,6.0,0.0,,,,5.0,80.0,0.0,https://www.pro-football-reference.com/players/P/PricTa00.htm,25.0,JAX,,15.0,6.0,,8.0,5.0,80.0,16.0,0.0,3.0,21.0,0.8,13.3,0.625,10.0,,,,,,,,,5.0,16.0,80.0,0.0,0.0,1.0,Receiving & Rushing Table,Ohio,https://www.sports-reference.com/cfb/players/taylor-price-1.html,Ohio,MAC,SR,WR,52.0,149.0,2019.0,13.6,14.0,24.0,125.0,5.2,0.0,173.0,2144.0,12.4,14.0,Taylor Price,WR,72.0,204.0,4.4,37.0,16.0,114.0,6.82,4.34,2010.0,PricTa00,1.0,New England Patriots,3.0,90.0,success from main,success,success from merge
2010,4,99,Mardy Gilyard,WR,23.0,STL,2010.0,2012.0,0,0,0,1.0,19.0,2.0,,,,8.0,78.0,0.0,https://www.pro-football-reference.com/players/G/GilyMa00.htm,,PHI,,19.0,19.0,2.0,22.0,8.0,78.0,9.8,0.0,4.0,21.0,0.4,4.1,0.364,3.5,,,,,,,,,8.0,9.8,78.0,0.0,1.0,,Receiving & Rushing Table,Cincinnati,https://www.sports-reference.com/cfb/players/mardy-gilyard-1.html,Cincinnati,Big East,SR,WR,48.0,204.0,3003.0,14.7,25.0,7.0,26.0,3.7,1.0,211.0,3029.0,14.4,26.0,Mardy Gilyard,WR,72.0,187.0,4.61,39.0,,116.0,6.92,4.4,2010.0,GilyMa00,1.0,St. Louis Rams,4.0,99.0,success from main1,success,success from merge
2010,4,101,Mike Williams,WR,23.0,TAM,2010.0,2014.0,0,0,3,25.0,63.0,52.0,1.0,3.0,0.0,223.0,3089.0,26.0,https://www.pro-football-reference.com/players/W/WillMi04.htm,27.0,BUF,,19.0,63.0,52.0,438.0,223.0,3089.0,13.9,26.0,145.0,80.0,3.5,49.0,0.509,7.1,1.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,224.0,13.8,3092.0,26.0,5.0,27.0,Receiving & Rushing Table,Syracuse,https://www.sports-reference.com/cfb/players/mike-williams-4.html,Syracuse,Big East,SR,WR,29.0,133.0,2044.0,15.4,20.0,1.0,-7.0,-7.0,0.0,134.0,2037.0,15.2,20.0,Mike Williams-03,WR,73.0,221.0,4.53,33.5,8.0,116.0,6.9,4.31,2010.0,WillMi04,24.0,Tampa Bay Buccaneers,4.0,101.0,success from main,success,success from merge
